GeneID	Tumor_0	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Tumor_51	Tumor_52	Tumor_53	Tumor_54	Tumor_55	Tumor_56	Tumor_57	Tumor_58	Tumor_59	Tumor_60	Tumor_61	Tumor_62	Tumor_63	Tumor_64	Tumor_65	Tumor_66	Tumor_67	Tumor_68	Tumor_69	Tumor_70	Tumor_71	Tumor_72	Tumor_73	Tumor_74	Tumor_75	Tumor_76	Tumor_77	Tumor_78	Tumor_79	Tumor_80	Tumor_81	Tumor_82	Tumor_83	Tumor_84	Tumor_85	Tumor_86	Tumor_87	Tumor_88	Tumor_89	Tumor_90	Tumor_91	Tumor_92	Tumor_93	Tumor_94	Tumor_95	Tumor_96	Tumor_97	Tumor_98	Tumor_99	Tumor_100	Control_0	Control_1
ENSG00000109089	1.25059	0.863823	1.91997	3.17512	1.12013	0.589988	0.672236	4.36448	1.18911	3.57073	1.22202	3.02528	2.68345	1.74582	1.33615	5.82049	23.9719	1.14373	4.65049	4.1036	1.1043	7.37952	4.06581	2.33879	2.85926	1.53184	1.77631	1.94255	2.55576	3.39892	1.39303	2.58587	2.07641	4.83273	2.11961	5.92636	0.520683	1.31684	5.36079	2.65938	2.35068	0.17467	1.408	1.02559	3.71432	0.684277	1.81607	0.728813	3.12126	1.02435	0.305112	1.60543	0.969227	1.25189	1.84568	1.09597	0.734811	1.49788	7.47025	0.71254	0.830615	0.431577	1.88697	1.70727	0.648011	2.18394	6.49036	1.52868	0.45365	1.14387	1.47045	3.65705	1.77558	2.33325	10.5334	1.52872	0.459116	0.603042	1.40946	1.00346	11.0919	4.65547	3.98954	1.37453	2.04286	2.58821	1.46748	0.830103	1.2992	0.445094	6.71878	1.1675	2.17073	1.60807	1.32766	0.566419	1.98074	1.73519	5.07	0.605279	0.940675	8.30585	12.2024
ENSG00000109133	20.2904	15.35	5.95038	15.0822	18.5059	29.7837	58.7699	10.152	54.431	19.9457	14.4799	15.4595	7.84099	28.697	20.3235	36.7591	68.9544	12.5069	29.8364	20.95	15.2764	12.9983	28.9446	19.1033	14.1012	30.8438	8.51717	13.5658	10.718	20.5364	12.2653	15.313	16.3148	6.70717	10.8688	18.7492	13.8997	11.2615	28.1419	9.89143	26.4878	10.4541	13.188	10.3547	28.5125	20.2045	12.0263	13.844	43.4493	16.2274	26.8976	25.3969	23.6406	11.4028	29.503	22.733	20.8942	6.72141	37.776	21.1073	11.5695	18.3928	19.7929	29.6663	17.702	11.4648	29.2465	15.0057	19.1975	9.31739	19.816	5.78211	11.4784	9.36482	6.01673	13.5261	13.3271	26.7896	9.18753	20.367	11.9063	15.3962	20.8694	7.42897	11.4788	7.84796	35.8783	9.52286	19.8232	40.9111	8.75099	21.3778	19.4592	18.0485	16.6591	28.9803	13.0351	32.5522	24.2809	11.1298	21.1117	88.3442	86.9583
ENSG00000109189	3.15583	2.89828	1.52886	3.19049	3.29892	3.4634	10.8789	2.13259	2.51537	6.68069	4.75573	2.79169	1.28345	3.66779	1.84068	2.1807	4.27676	2.56369	1.17415	2.12935	2.77199	2.04025	2.34653	2.73144	2.0832	3.2824	2.67208	1.80534	1.846	4.27893	3.78731	1.76694	3.80978	2.47963	1.87238	4.22	2.97027	2.16868	0.605368	1.30006	4.7381	2.19045	4.20799	3.02662	5.29108	2.96354	2.02251	2.12523	2.04761	1.93707	3.73864	3.20221	3.94643	3.56887	4.69247	4.57435	4.48224	1.12609	2.65571	2.30374	4.32783	3.37463	5.28312	4.46805	1.13863	4.08606	1.95884	2.80648	2.22009	2.52324	4.5604	2.06787	2.29556	1.93029	8.06188	3.88937	2.46233	4.49132	1.79544	2.7325	0.865387	0.558568	3.20162	2.42657	0.260007	1.58402	1.8365	0.28163	3.03794	8.44888	1.61101	1.44554	6.92184	2.70343	3.82447	3.53491	1.49312	4.07431	3.25089	0.553447	3.28111	12.353	12.6918
ENSG00000109255	0	1.60656	2.25416	7.99818	1.08709	1.01469	1.02696	1.02643	1.68712	1.20408	1.88825	1.70132	4.57703	1.54604	2.11834	0	0.583006	4.85912	0.846172	1.49845	1.3376	2.28305	0	2.85538	0	2.46116	6.60662	1.4427	1.22455	8.21876	5.93882	12.012	4.44915	12.7152	1.29979	0.342318	0.805629	4.34707	0	1.05468	1.83259	0	3.19115	3.9861	0	2.90963	0	1.81808	2.01314	1.30766	1.36498	0.892656	2.27707	2.37706	1.57704	0.436005	1.4678	2.40253	3.65831	1.50644	4.4612	2.41073	1.30658	14.9741	2.51517	2.08508	4.04117	1.73285	0.951437	2.84765	6.39047	0.849663	2.80129	4.26764	5.01042	3.41561	2.62106	1.24432	1.35596	4.28212	0	0.956733	1.70197	2.94338	2.89466	3.05863	1.36301	4.03018	0.595066	0.729946	1.64002	7.44584	3.08106	2.27177	3.9901	1.00867	4.18936	1.47283	0.624856	0.648631	0	0.0257463	0.187221
ENSG00000109339	14.2473	1.59336	2.39558	0	9.48694	9.25648	11.4404	5.43958	3.00047	5.96575	11.1432	4.11286	35.9574	3.7465	7.33924	4.62155	4.85193	19.6675	75.0529	1.54286	36.4573	2.59768	1.75309	9.48588	13.7969	2.37618	3.75201	4.39303	0	0.156168	1.51715	26.0166	6.56401	7.18399	7.89197	7.74697	14.4603	13.9705	17.1579	1.10435	2.80805	0.836175	1.32929	4.26299	1.53739	5.26616	5.06397	5.66362	6.45492	14.83	13.7472	0.807259	8.8494	2.44658	9.57928	0.991197	6.01906	3.64473	11.6572	13.1116	12.3264	1.09984	4.81971	1.02822	0.114355	0.574971	0.640844	4.20001	9.68501	28.1632	3.13701	17.5712	10.1185	4.75574	12.4881	1.21849	0.129009	3.18566	4.54761	15.2193	6.5272	26.0521	3.96991	5.03238	1.37169	9.84645	14.842	19.6745	1.95926	15.8429	2.28655	12.3981	9.64099	20.6382	10.8722	0.175426	1.24883	1.17228	12.3765	7.54386	3.53563	0.154553	0.255579
ENSG00000109436	1.7728	2.39671	1.37221	7.25195	1.04799	4.692	13.5399	0.866443	0.868279	0.847058	2.88372	0.678389	0.751632	1.27364	4.65005	9.72389	9.926	1.12629	2.42415	1.0629	2.14911	3.39086	2.76581	1.30492	2.22761	2.04069	0.775325	0.536375	3.07634	3.28366	1.4279	2.10203	0.187918	3.74464	2.31817	4.48837	2.18835	2.07406	1.17422	1.12754	1.58608	0.98022	2.91883	0.669831	5.5984	1.88497	0.852081	2.03023	5.52769	0.994315	4.79492	2.51439	3.1392	1.03721	3.17253	0.419989	2.93207	0.731253	3.74382	3.65263	1.46709	4.17297	4.83531	1.80287	0.571389	1.05683	4.76871	0.51931	2.99197	14.5409	1.68644	1.02489	3.01129	0.369494	13.8338	2.34365	0.748351	6.64389	0.983715	2.52713	4.14754	1.40715	1.16865	1.51791	0.170252	0.721108	2.98074	0.82233	3.99209	8.10191	2.46526	0.309789	2.88832	3.01567	0.49694	2.8303	1.68115	3.70315	1.99356	1.93749	5.30131	16.9202	14.3329
ENSG00000109472	32.6661	38.9216	46.0244	17.7744	18.0048	16.1758	2.68697	13.8411	7.33277	12.6382	28.4518	178.517	47.9802	65.9526	64.0385	24.7503	34.7793	15.542	21.057	20.1965	22.1254	26.9338	13.7631	46.305	18.7841	20.2281	30.2399	7.2426	74.078	7.39575	13.4637	14.5218	18.1474	62.1138	24.3884	40.3278	9.00502	36.541	17.6536	5.88582	4.84132	3.94817	20.8546	30.2334	5.55181	32.6803	8.09372	15.41	13.4511	28.3231	17.9569	24.5321	8.8323	13.2477	275.069	3.33478	8.55416	39.2554	102.768	8.26863	9.54524	9.42166	18.4931	12.9327	17.7136	1.85641	33.2048	4.75855	2.57115	137.936	18.4524	44.5776	12.8415	47.4447	64.7478	10.2497	9.90513	15.9111	54.9928	19.821	78.8039	2.32943	22.0921	7.45334	2.34902	25.9736	19.8046	62.9233	12.8199	2.5962	90.4696	672	29.9818	93.0741	17.6663	29.5026	12.6857	22.6157	74.555	2.8564	9.38669	0.927886	0.196322
ENSG00000109667	15.0989	6.52125	22.7934	20.9263	6.18491	15.3723	0.989121	7.12914	1.16296	2.39819	10.3822	0.810405	67.7458	4.58985	28.0885	9.13631	13.5891	20.756	17.9405	4.87885	10.4299	17.7143	4.91769	4.10645	6.83249	1.2775	11.202	6.30458	36.9527	25.3221	5.20107	0	51.6455	27.3978	14.5967	5.47778	2.58398	2.98556	4.19275	10.856	1.90693	1.19659	62.3663	12.2458	2.30243	3.47861	0.981942	4.49386	11.012	9.78092	11.0772	38.3121	19.741	4.03149	76.5769	1.03733	1.96147	5.9351	33.3678	3.3436	6.91966	3.55888	6.92359	57.42	32.7032	0.91214	10.9767	2.5559	2.85248	18.2572	22.6586	15.0182	34.3364	18.3988	2.82801	17.8201	1.98114	1.66012	7.77823	5.86004	17.7762	3.22024	3.80649	2.33061	5.83168	10.5142	2.47862	2.18283	1.338	1.1135	36.1241	81.6487	15.767	157.012	3.09885	7.52543	19.6323	28.1155	17.9453	1.81504	3.79906	0.551207	1.21053
ENSG00000109674	2.90661	1.81445	0.28039	1.69221	2.16031	2.53281	3.99936	1.91037	2.45877	4.59161	1.57515	4.84906	2.21744	2.74117	0.833952	1.18519	1.17218	1.1029	0.69319	1.48447	2.99571	2.50119	1.92045	1.20074	2.00243	2.36216	0.795519	1.01008	6.92141	1.92034	2.14929	5.8695	2.86454	0.423098	2.72143	2.35235	2.95503	3.00117	1.53441	0.490941	5.17381	2.94279	0.831021	4.49271	1.96422	0.990696	0	0.604668	3.05495	1.47983	2.37507	0.366234	8.69474	2.35085	2.69412	0.957728	1.26407	2.12735	2.91293	2.3182	2.33736	2.6082	4.04645	2.45626	6.20609	2.06699	4.21931	1.35094	0.367728	0.763556	2.06653	3.27914	1.61943	1.40328	1.69636	0.556723	2.06926	5.56972	2.13117	2.57274	1.56503	1.41647	0.825423	2.08799	1.53183	1.8905	0.983395	4.39594	5.17584	0.915096	1.92946	0	3.90945	1.30695	5.43646	1.51611	2.54453	2.16348	1.13338	1.17499	5.71034	6.30143	10.244
ENSG00000109685	12.4596	12.5296	6.64395	9.44071	9.56051	10.0527	16.7365	5.48778	4.7461	7.77085	6.66362	10.2274	7.1573	5.94483	3.43471	10.1861	13.1388	9.15421	12.014	9.77307	6.5369	10.443	12.2327	6.60723	9.38031	5.98572	5.7369	5.16037	11.2181	8.08821	9.18436	12.181	9.86217	4.97996	9.24156	6.24347	6.88685	5.96555	14.749	6.68281	8.16573	3.27601	7.612	16.6693	9.63348	8.74093	7.93282	4.47625	9.88057	7.43863	9.56462	8.00122	14.121	9.68884	10.6436	8.01415	12.0139	3.18934	11.6385	14.0713	7.57473	14.2824	11.576	10.4055	4.92935	7.54265	13.9231	11.0991	10.6959	8.63964	14.555	17.9871	5.18922	6.58965	13.0599	14.8382	5.0229	16.092	7.96716	9.93435	8.57828	7.12802	16.9808	6.76757	7.70986	2.90846	12.6053	12.5464	6.8498	22.3708	13.5705	17.3046	9.81614	8.68826	15.8504	9.84102	18.5596	8.73135	9.49023	3.31432	43.8984	35.4593	55.3726
ENSG00000109762	5.45168	4.95791	1.90496	6.88544	3.78274	2.09286	7.46568	3.38991	12.7831	5.07178	4.25535	6.83962	4.76478	7.89736	2.96803	3.57127	3.62114	2.51223	3.89302	8.8995	5.7393	7.59992	5.87002	4.57967	2.32641	6.68083	3.7475	3.54141	6.01749	6.584	2.73175	3.16261	5.47762	2.22296	4.26106	4.63844	4.93743	6.81383	3.87405	9.34718	11.1988	1.48438	7.86611	7.89139	21.2525	2.97148	2.00945	9.03399	6.97492	5.89991	7.44031	11.242	6.95469	1.62443	6.87777	5.02967	2.56519	2.98473	5.88192	3.42339	5.0005	5.78054	2.11698	3.407	9.37236	8.0551	5.12638	4.77594	4.24505	0.95758	4.59691	3.07195	4.78663	3.44284	13.4005	6.97546	7.24221	9.51897	6.98983	3.15829	2.2909	1.56733	6.01018	4.89955	5.63135	8.2175	6.22648	3.6406	8.15751	4.66941	3.46529	3.74848	3.62892	5.35345	6.18617	4.72605	2.0453	9.05916	4.06966	2.41189	12.4956	26.0508	28.6668
ENSG00000109805	6.2137	5.19856	2.15471	1.675	2.49784	5.45295	15.4166	3.35423	8.46858	2.91201	3.24384	7.83413	2.36862	4.29123	1.35238	4.7393	3.71565	2.10919	7.19973	1.67481	4.38318	3.93185	3.35879	2.92206	2.99393	5.37184	2.25284	2.17409	5.45979	4.07196	5.04017	4.11973	3.30241	1.59548	3.25851	4.8746	2.83229	2.16482	1.79691	3.32526	9.02478	2.64857	1.7339	6.29473	11.395	7.21105	1.27263	4.24953	6.69988	2.38322	5.76672	3.73373	8.35336	2.66618	8.59121	5.04398	1.66531	3.58757	5.26165	3.76468	3.70156	7.639	6.58093	2.11761	1.00893	4.08401	4.51875	4.73899	4.92396	2.68644	6.49482	3.17006	2.67529	4.12609	3.83025	1.66769	2.6474	11.201	2.42714	8.77092	2.30593	3.44045	3.17888	2.12688	1.58552	1.04594	4.24226	5.30734	1.66798	8.1104	0.929302	4.36526	12.3337	4.01214	7.79727	3.17522	1.19976	10.4173	1.78708	8.38214	31.5471	22.694	33.5106
ENSG00000109854	0.535477	30.489	26.9591	42.3228	11.3838	22.0003	26.5896	16.7986	63.8386	46.5902	22.0703	15.7443	15.9404	0.663842	11.8283	15.5959	16.5704	25.2751	7.81258	3.96042	13.3283	6.32065	5.92737	8.58805	2.33143	37.3889	19.3335	7.31348	21.2732	24.0055	18.1109	36.446	9.30568	20.3263	11.3294	23.666	11.0824	26.5423	9.23319	11.155	17.1652	2.28932	19.1824	15.8938	0.998578	10.795	7.63731	4.61142	37.0482	15.3331	29.5352	1.47546	8.36517	8.45594	28.8259	12.5779	2.60974	9.64103	30.2286	5.34345	16.2644	11.736	15.3237	14.6757	21.4353	1.68889	16.6433	15.8379	47.44	2.99941	29.817	13.1762	37.2757	6.33582	8.0935	6.36126	4.04796	22.2834	7.79486	50.8092	9.97912	32.0904	23.0898	19.4528	20.7095	19.979	14.3862	42.1841	2.5965	25.6703	16.64	13.5624	16.3566	12.8505	15.8186	4.70152	14.3323	16.9772	11.8962	0.339107	50.5209	79.1887	74.522
ENSG00000109906	3.67757	1.49795	1.17166	1.71775	0.536515	0.762537	0.0901083	1.213	0.626116	2.51012	0.415939	2.07706	3.30233	1.19422	3.21017	1.11103	5.16842	4.14114	0.154031	3.99379	0.322209	0.884331	2.23236	1.09118	2.54182	1.64746	1.15789	3.67229	1.89137	0.236085	0.797372	2.2389	0.148506	0.195858	3.34487	0.725024	0.993502	2.05131	0.567671	2.25783	1.35196	1.90525	0.404371	1.69332	0.985547	0.230705	1.71998	0.522835	1.25648	1.05298	0.603542	2.42649	0.910798	1.13407	0.497734	0.597396	0.331601	0.163294	0.851597	1.29966	0.635218	0.684657	0.655383	2.94717	5.02112	0.729306	0.133558	0.192685	1.32045	1.5684	1.60194	0.564883	3.32222	0.632638	8.51225	1.09169	1.16294	1.25589	0.584192	2.2221	3.39278	0.655019	1.96095	0.419561	0.552743	0.658608	0.473666	1.9484	0.806276	0.131323	1.30861	123.316	2.57284	1.03046	0.327031	0.68093	0.771513	0.412869	0.299412	5.99632	0.872414	0.0434108	0
ENSG00000109911	56.4243	54.916	66.8458	60.4503	73.5192	37.5457	20.4386	75.8383	44.3739	62.18	42.0968	100.539	65.1781	38.6281	60.966	50.2659	31.3593	73.5896	11.476	57.9167	31.6258	34.8127	38.5187	44.1892	43.87	53.2226	20.5074	23.8523	44.824	35.6801	16.4728	63.0478	105.473	46.5053	43.1943	36.2169	37.8746	63.3498	66.302	42.052	44.1452	71.0599	33.5033	60.2888	38.1643	36.9409	58.4205	31.1257	59.9765	86.4225	70.9245	59.8587	59.0486	59.5776	46.8526	16.3161	44.2277	28.3248	98.2696	39.0778	53.7904	25.7859	33.2992	72.0754	59.7381	77.6737	64.822	41.5352	54.3534	36.352	48.8554	49.8968	74.3781	52.9547	79.0489	40.7153	58.0709	57.4058	39.2918	86.5481	90.4125	53.4805	66.848	74.463	18.781	109.696	73.401	49.3504	156.552	17.208	61.6326	178.618	28.4986	58.3752	21.0238	95.258	37.2718	48.2054	33.9561	33.0646	89.5034	8.68407	10.9065
ENSG00000109929	14.1411	14.831	7.75544	6.73518	8.43436	7.43804	13.405	7.40244	18.1766	8.9343	16.2785	11.6307	11.5866	7.0405	9.28394	15.6958	4.67271	4.45179	8.66334	7.58732	32.1139	6.33887	6.91778	34.8656	9.48414	10.3507	15.4834	4.32483	14.6073	6.85609	12.2972	2.10396	11.0149	1.18216	5.25803	37.8695	6.96009	9.67094	10.8479	3.79953	8.14853	4.45389	7.78502	4.16859	7.01381	10.1359	7.784	5.54562	10.0745	6.36862	15.3669	9.38696	16.3677	5.31081	27.9998	31.1556	8.22998	8.88679	7.667	9.15956	3.14023	14.904	17.0561	8.57518	7.41436	18.7986	15.3592	13.4476	5.63146	10.3051	10.4639	2.65955	8.53547	16.8828	15.5868	6.79192	10.9422	15.2486	11.0741	6.34913	8.05645	9.66787	3.33453	5.36094	2.76509	8.36122	8.20675	7.26381	13.2557	19.8455	1.82033	2.57956	14.339	32.5699	15.6206	14.6886	5.50785	13.9496	17.4142	10.1397	11.8927	45.0259	48.6517
ENSG00000109943	0.858638	2.29177	1.02408	0.512454	1.75736	0.771778	0.560174	0.97858	0.604629	1.35125	1.18737	0.448256	0.825632	0.822768	4.27577	2.58716	0.580898	0.880727	0.773208	2.01646	4.61444	0.666709	0.516472	0.086143	2.25194	0.256224	0.232831	2.09945	2.54767	0.379761	0.373504	0.401292	2.57769	8.87182	4.18311	0.398948	2.21345	0.246393	2.7559	1.65984	0.741896	1.23632	0.230278	1.10215	0.666165	1.0798	3.22698	1.79963	0.242231	0.748592	1.65279	1.83643	3.9382	0.141923	0.737062	1.20347	2.41134	0.626767	5.46292	1.90044	2.64461	0.48846	1.21069	1.65474	0.919872	0.511346	0.855473	0.457459	6.1563	0.407538	0.233365	0.664455	3.59535	0.22074	1.13873	3.1738	2.42074	0.552745	1.09791	0.78429	3.74378	2.37157	1.79886	1.33439	2.56987	1.78977	0.479965	0.610321	0.755062	0.65004	0.518236	5.04326	0.125754	2.07938	1.88624	0.375474	0.899595	0.544615	0.304921	1.58969	1.45761	0.00765237	0
ENSG00000109971	252.322	371.67	385.655	435.382	467.051	254.744	893.501	413.259	278.844	484.414	368.339	469.689	249.955	528.72	352.576	559.406	196.5	347.015	229.641	325.673	472.973	192.647	610.972	471.952	228.961	737.411	178.786	105.624	265.077	436.169	288.433	160.554	446.556	229.68	395.383	312.436	387.103	296.928	207.653	215.154	481.957	51.6683	363.204	432.854	783.78	307.308	103.892	243.109	1089.84	310.939	845.167	325.896	489.424	191.842	436.043	316.867	325.476	175.536	383.925	162.17	196.437	655.586	395.445	283.184	92.8174	93.0704	684.089	198.619	329.318	48.4516	195.547	245.758	238.41	118.457	290.556	308.982	138.661	363.21	143.308	351.603	140.074	183.686	247.798	316.538	58.0508	180.13	431.175	132.356	312.201	634.409	321.463	270.367	364.758	419.019	288.065	345.901	216.295	697.149	343.567	50.6079	364.371	1300.33	1146.37
ENSG00000109991	1.84156	0.281376	0.322306	0	0.435954	1.10792	0.215872	0.602598	0	0	0	0.419119	0.720104	0.981076	0.58937	0	0.369744	0.336155	0	0.740266	0.402466	0	1.51314	0.0793002	0.27663	0	0.48869	0.309615	0	0	0	2.53731	0	0	0	0	0	0.302725	0.247875	0.438269	0	0.519907	0	0.177812	0	0.946737	3.45895	0	0	0.877593	0.306484	0.387797	0	1.30631	0.195773	0	0	0	1.91451	0.723624	0.294875	0.174167	0.732116	0.282076	0	0	0.323811	0	0.282735	0	1.41746	1.13349	1.41587	0	0	0	0	0.541611	0	0.489215	0	1.23401	0	0.328997	0.49912	0	0	0.986705	0	0.204779	0	4.1717	0.256255	0	0.521239	0	0.582362	0.296099	0	1.14219	0.264557	0	0.0133172
ENSG00000110002	0.378939	7.60678	4.24864	1.62848	1.33089	2.59632	2.51616	1.85267	7.84466	1.63214	5.81686	2.45062	2.21384	1.12876	2.38972	0.268089	1.50626	1.75297	1.76786	1.65276	1.82471	1.62743	5.96638	0.535899	3.808	0.727833	5.96132	0.38487	6.14707	4.85509	5.08844	0.802321	1.27432	7.52618	4.05686	4.30284	3.78477	0.705599	6.86167	1.65207	0.355988	0.630223	5.88852	0.840649	0.457213	4.00278	2.50678	1.66165	5.76764	3.38329	5.87105	0.79954	1.7729	1.38705	2.15296	4.99407	1.78665	1.31045	0.513011	0.592056	1.14878	1.51872	7.13068	3.00855	0.620303	1.87021	2.66536	0.98781	3.10175	5.89649	5.75297	0.846685	6.38208	2.66945	0	4.22437	1.3947	2.12524	2.52415	0.876003	0.604714	4.38517	0.266014	1.45945	7.58171	6.37751	11.5149	2.95077	0.606871	2.38608	2.63278	5.0145	1.05697	1.31668	0.998774	2.94296	2.13513	2.01927	3.44112	1.05589	3.56093	12.8324	7.77715
ENSG00000110076	24.3539	1.86697	48.7747	0.343411	4.33407	0.244918	0.559144	1.60811	0.547333	3.03222	3.93249	0.0642256	16.4	7.22921	6.58702	1.10239	59.1909	16.4236	4.98666	4.8522	1.16683	1.09631	7.64633	5.5033	0.87475	1.79918	0.689234	6.68842	3.88265	2.36775	2.85144	13.816	38.1573	2.11242	1.41107	1.70357	2.69072	1.77921	1.35402	5.11489	3.08113	0.554421	1.10432	3.2529	2.24652	5.50962	1.5204	9.52934	3.61946	3.78125	0.067912	0.751252	0.394995	0.154399	13.4726	23.015	28.0011	6.70962	0.151157	6.23527	5.60577	3.0855	1.18145	4.67699	2.59452	0.160172	8.63009	0.288483	1.03562	13.5295	0	3.43937	1.59162	20.1283	1.60935	11.8797	14.3906	0.126396	3.04369	1.46829	1.89361	34.2066	3.78239	8.83094	26.515	21.5603	0.667122	27.2592	0.296606	0.577494	1.63993	0.490061	1.10444	3.70267	0.183068	1.46952	5.83307	18.3804	66.3008	1.39482	1.46574	0.0181706	0
ENSG00000110092	16.9009	51.3784	96.826	209.804	61.0707	56.0865	74.3147	285.847	71.6118	176.508	78.7434	36.6951	33.2957	58.0095	95.4314	59.9643	172.186	30.4426	617.189	89.7652	33.5295	21.2828	77.594	108.932	13.7393	379.964	24.0073	25.196	97.6381	216.268	42.0743	90.8106	69.7623	21.4775	35.9741	66.2247	59.0719	42.3732	83.1038	120.251	67.3074	22.7818	86.022	55.0245	147.33	184.829	73.5679	17.8697	350.09	97.3301	211.568	19.2413	85.5879	410.071	30.4676	57.8215	251.078	21.1946	220.682	21.1869	49.3903	263.304	79.1945	75.567	18.5658	213.602	139.149	51.0368	78.1385	21.7263	34.326	50.6941	53.3744	147.376	100.275	114.965	87.5052	129.525	47.967	49.4629	97.9995	9.41404	93.3994	66.6425	65.9496	112.684	81.3629	132.201	48.8352	176.655	51.9776	93.1443	26.115	129.425	20.9449	84.1992	500.039	97.2801	82.4013	60.8889	118.308	783.698	598.706
ENSG00000110169	0.855051	0.727287	0.556797	0	1.52177	0.425082	0.295384	0	0.379912	0.536816	0.309776	0.450021	0.64812	0	0.280193	0.867546	1.91719	1.31447	0.667355	0	18.9981	0.460576	0.381846	0	1.11687	0	1.30553	1.17317	1.20269	0.709707	0.238285	0	1.66151	12.6768	0.678742	0.449678	0.97231	0.233759	0	10.4044	0	0.216236	0	1.60897	0.293414	0	3.59135	0.42629	0	0	0.454952	0.123536	0.976387	0.58256	0.356145	0.735085	0.64035	0	3.06576	0.849293	0.288835	0.561927	0.768772	0	12.1008	1.11798	0	0	0	1.84483	6.01921	1.75142	1.41796	0.795467	0	0	2.04055	0	1.10913	0.445614	0.129903	0.947629	0.779209	3.48096	3.40025	0	0.3831	0	0.943339	0.120953	0	0	1.55042	0	0.426846	3.77693	0	0.423154	0	0.869585	0.206525	0.0368308	0.0926602
ENSG00000110172	6.17622	17.7695	4.40671	5.45281	8.79185	5.467	8.30858	12.1566	11.4678	8.25493	8.62663	11.8992	6.20827	9.38866	14.688	8.76352	2.81969	8.06009	5.39857	4.26886	8.18083	8.6241	10.4612	9.73235	5.81243	3.24138	5.37556	8.78312	4.70425	10.3961	5.67644	1.2621	7.55652	2.13491	6.60126	8.03447	3.99416	17.6785	3.2368	1.79975	11.0229	5.19296	11.3375	3.57612	14.51	6.30166	6.2908	4.01385	2.69293	3.69559	9.91902	5.89691	11.71	7.15533	11.0487	16.8154	5.1539	5.32258	30.8526	14.1526	1.43407	7.66956	13.7167	6.16848	8.08834	10.9822	5.50227	9.15478	9.20926	4.42072	6.07189	6.3926	3.64649	13.4677	4.08446	3.80665	4.74639	11.6551	3.27437	14.1451	4.9846	4.70648	26.8008	6.93823	9.70795	8.31001	15.5484	5.79909	10.046	14.696	2.32224	7.92939	6.44118	8.74777	2.06225	15.3073	2.91988	9.50459	14.2855	5.72316	6.66404	32.2104	35.8604
ENSG00000110218	0.988822	11.5802	6.0806	7.96885	3.34917	4.20114	8.99123	4.0027	11.3433	5.37366	4.20084	8.53272	4.51283	2.39561	2.47513	5.86144	4.85797	1.7276	5.22855	7.03992	2.53485	3.85551	10.2342	3.85434	3.24583	16.504	3.47626	2.8973	4.89063	9.11997	3.54497	1.70778	8.25139	0.674804	4.95401	3.62153	3.79285	3.31194	0.913263	3.29752	13.0722	0.803293	7.13531	4.3604	12.3683	5.06138	1.20337	1.33597	6.94991	1.93096	8.09265	1.37921	4.15475	3.8868	21.1797	8.86136	3.87729	1.40466	6.34981	5.21219	15.4204	5.09557	13.4275	4.48143	3.54696	6.11642	4.64918	3.87383	4.56142	3.62935	3.94583	5.08189	8.76785	4.23131	1.65906	3.96356	5.72855	5.12288	2.45967	5.60511	7.51016	3.13634	4.81198	1.99139	2.56978	3.89041	5.28547	6.69874	3.8895	9.49842	3.32734	0.612102	4.22808	7.21099	1.84785	3.89355	3.14291	11.0349	3.30368	1.22917	4.19414	32.418	37.665
ENSG00000110324	1.35999	1.53906	2.6029	5.46187	0.573499	0.655807	1.0115	0.49088	3.04026	1.47311	3.64791	2.71484	0.421	0.707168	4.71486	3.59056	0.150139	5.39045	5.855	4.60484	1.01924	1.07198	1.42243	0.973912	9.37987	4.28177	1.96373	2.1337	7.20408	1.94939	3.38647	1.46089	4.73845	2.63096	8.95437	1.69236	6.19245	0.877993	4.33632	8.60047	2.32373	0.184052	2.37696	0.361775	0.589291	2.76472	3.07005	2.87901	0.791558	1.26779	1.64596	2.32908	6.3113	0.632403	0.758011	1.12141	0.243001	1.2609	1.78444	0.76174	2.24752	4.36489	1.17182	9.42812	2.25426	1.8137	4.73982	3.5347	8.26026	0.282747	0.687972	2.61982	7.17753	0.917614	9.09747	7.12925	0.587062	0.214378	1.34411	2.01362	8.29199	0.947587	1.07984	1.28423	5.09115	2.29406	0.80242	3.89112	2.05503	1.33983	4.60434	9.12984	1.67412	1.96804	3.13268	0.851437	3.24654	1.46525	4.53525	1.42681	2.21378	0.294873	0.244739
