GeneID	Fitted.with.Significant.Coefficients	Fitted.with.Significant.Coefficients.No.Limma
ENSG00000183784	-2.0200114	-0.5154874
ENSG00000183793	-1.3020435	-1.6275544
ENSG00000183801	-1.5660716	-0.9082962
ENSG00000183808	1.0870541	3.0620844
ENSG00000183814	-0.0776343	-0.0970429
ENSG00000183831	-1.8332587	-1.0043888
ENSG00000183833	-1.6944379	-0.8706951
ENSG00000183844	-1.7908640	-0.8763086
ENSG00000183856	-0.0776343	-0.0970429
ENSG00000183900	-1.3860797	0.0000000
ENSG00000183914	-1.7490493	-0.8850436
ENSG00000183955	-0.0776343	-0.0970429
ENSG00000183960	-1.3860797	0.0000000
ENSG00000184012	-1.7806461	-0.8570064
ENSG00000184058	-3.1900617	-2.4963411
ENSG00000184060	-3.1810512	-2.6250930
ENSG00000184113	-1.1976988	-1.4971235
ENSG00000184178	1.1696889	1.4621111
ENSG00000184206	-3.4703270	-2.5964044
ENSG00000184207	-0.0776343	-0.0970429
ENSG00000184220	-3.1450718	-2.0075553
ENSG00000184224	-16.3192318	-18.5500497
ENSG00000184227	-0.0776343	-0.0970429
ENSG00000184247	-1.3860797	0.0000000
ENSG00000184258	19.2058807	25.8665713
ENSG00000184292	-2.8366930	-3.5458663
ENSG00000184304	-0.2060272	-0.2575340
ENSG00000184319	-0.0776343	-0.0970429
ENSG00000184330	-3.2689201	-4.0861502
ENSG00000184343	-3.5624755	-2.6163569
ENSG00000184347	-3.6712262	-2.9662054
ENSG00000184349	-0.2060272	-0.2575340
ENSG00000184351	-1.2376774	-1.5470968
ENSG00000184363	-3.6329547	-4.5411934
ENSG00000184378	1.5237222	3.6208498
ENSG00000184381	-2.6550003	-1.5942333
ENSG00000184414	-1.8998463	-0.9729669
ENSG00000184459	-1.7062824	-1.0307598
ENSG00000184486	-1.6688280	-0.8801131
ENSG00000184489	-1.1083860	-1.3854825
ENSG00000184500	0.6415201	2.3261758
ENSG00000184517	-0.0776343	-0.0970429
ENSG00000184557	-13.2092147	-14.6793490
ENSG00000184564	-1.3860797	0.0000000
ENSG00000184571	-1.3860797	0.0000000
ENSG00000184574	-1.7312085	-1.0122295
ENSG00000184575	-0.0776343	-0.0970429
ENSG00000184602	-0.0776343	-0.0970429
ENSG00000184613	-5.0504164	-4.2119867
ENSG00000184616	-9.5535952	-10.1798722
ENSG00000184661	0.4178660	2.0840804
ENSG00000184719	-0.2060272	-0.2575340
ENSG00000184730	-1.6910355	-1.0050590
ENSG00000184743	-0.0776343	-0.0970429
ENSG00000184752	-0.0776343	-0.0970429
ENSG00000184792	-0.2060272	-0.2575340
ENSG00000184828	-4.0609819	-3.4892625
ENSG00000184860	-1.6940746	-0.9150116
ENSG00000184887	1.0486540	3.0137215
ENSG00000184897	-0.0776343	-0.0970429
ENSG00000184900	-0.0776343	-0.0970429
ENSG00000184903	-2.0696737	-0.5539968
ENSG00000184909	-1.3860797	0.0000000
ENSG00000184916	-5.8729382	-5.5440630
ENSG00000184949	-1.8129752	-0.8870007
ENSG00000184985	-1.1608224	-1.4510280
ENSG00000184992	-0.0776343	-0.0970429
ENSG00000185009	-0.0776343	-0.0970429
ENSG00000185013	-1.3860797	0.0000000
ENSG00000185020	-1.3860797	0.0000000
ENSG00000185040	-1.3860797	0.0000000
ENSG00000185044	-3.4827101	-2.5015643
ENSG00000185046	-0.2060272	-0.2575340
ENSG00000185052	-1.7102318	-1.0762530
ENSG00000185070	-0.4882097	1.1665831
ENSG00000185090	-5.2546507	-4.7834613
ENSG00000185101	-1.1860134	-1.4825168
ENSG00000185104	-2.9999153	-1.8396856
ENSG00000185127	-1.3292012	-0.0800602
ENSG00000185158	-4.4249758	-3.4343116
ENSG00000185164	-0.2278378	1.4117476
ENSG00000185261	-0.2060272	-0.2575340
ENSG00000185262	0.0922324	1.6726289
ENSG00000185291	-4.8076594	-4.3544694
ENSG00000185305	-0.2060272	-0.2575340
ENSG00000185345	-1.9313531	-0.4531969
ENSG00000185420	-1.9433798	-0.4727745
ENSG00000185437	-3.3649392	-2.4091180
ENSG00000185477	7.4035099	10.8066438
ENSG00000185479	-4.2314468	-5.2893086
ENSG00000185482	-1.6671585	-0.8804163
ENSG00000185499	-1.1982291	-1.4977864
ENSG00000185519	-1.7805356	-0.8566221
ENSG00000185523	-1.3860797	0.0000000
ENSG00000185527	1.0251610	2.8111299
ENSG00000185565	-2.0518737	-0.5244012
ENSG00000185567	-2.4133784	-3.0167230
ENSG00000185585	-2.4605425	-3.0756781
ENSG00000185630	-2.9718876	-1.8049833
ENSG00000185633	-20.1814352	-23.1841555
ENSG00000185686	-34.7602171	-40.4888210
ENSG00000185697	-0.0776343	-0.0970429
ENSG00000185722	-0.0776343	-0.0970429
ENSG00000185728	1.2710316	3.2878078
ENSG00000185811	-1.6690608	-1.1608126
ENSG00000185829	-3.0833909	-1.9466934
ENSG00000185834	-1.4504358	-0.8594950
ENSG00000185864	-6.3992205	-6.1043425
ENSG00000185869	-2.9927510	-1.8442595
ENSG00000185875	-0.0776343	-0.0970429
ENSG00000185885	-1.9475666	-2.4344583
ENSG00000185900	-1.3192456	0.1527701
ENSG00000185915	-1.9662219	-0.4778811
ENSG00000185950	-1.3627742	-0.0994546
ENSG00000185958	-1.8975575	-0.9286331
ENSG00000185963	1.1229888	3.1053932
ENSG00000185973	-1.8100824	-0.3898960
ENSG00000185986	-3.0794204	-1.8854369
ENSG00000186007	-1.3860797	0.0000000
ENSG00000186047	-1.3860797	0.0000000
ENSG00000186063	-0.0776343	-0.0970429
ENSG00000186073	-3.3565080	-2.2428531
ENSG00000186076	1.7782829	3.8969884
ENSG00000186081	-9.6262116	-10.0497447
ENSG00000186094	-3.5950445	-2.7085972
ENSG00000186111	-0.0776343	-0.0970429
ENSG00000186130	0.1278841	1.7224395
ENSG00000186153	-2.8981657	-1.6960057
ENSG00000186166	-3.1157654	-1.9674247
ENSG00000186193	1.2536197	3.2698547
ENSG00000186197	-1.8587362	-0.4172158
ENSG00000186226	-1.6620007	-1.0656001
ENSG00000186275	-0.2060272	-0.2575340
ENSG00000186298	-0.0776343	-0.0970429
ENSG00000186301	-1.7745134	-1.0718809
ENSG00000186329	-9.6159648	-10.4272383
ENSG00000186395	-3.5998310	-4.4997887
ENSG00000186399	-1.8951573	-0.8518934
ENSG00000186409	-2.7529210	-1.7338586
ENSG00000186432	-0.0776343	-0.0970429
ENSG00000186468	-0.0776343	-0.0970429
ENSG00000186469	-0.2060272	-0.2575340
ENSG00000186472	-1.3189104	-1.6486380
ENSG00000186480	0.8125322	2.4868224
ENSG00000186496	-1.8416279	-0.4072092
ENSG00000186517	-3.2399439	-2.4880313
ENSG00000186522	1.1405810	3.1270808
ENSG00000186567	-3.7197201	-3.1771022
ENSG00000186628	-1.8760512	-0.8171877
ENSG00000186638	-0.5612806	0.9900770
ENSG00000186642	-2.8095904	-1.8708534
ENSG00000186660	-1.3265108	-0.0810782
ENSG00000186704	-1.8572313	-0.4193143
ENSG00000186715	-2.9427830	-1.9583065
ENSG00000186810	-1.6195598	-1.0111284
ENSG00000186827	-3.3071128	-2.6565973
ENSG00000186832	-6.5757700	-7.2029563
ENSG00000186842	-1.3860797	0.0000000
ENSG00000186847	-10.0139468	-10.5960687
ENSG00000186854	-1.9234381	-0.4480561
ENSG00000186868	-0.2060272	-0.2575340
ENSG00000186871	0.9998563	2.7377622
ENSG00000186891	-1.8079309	-0.8078080
ENSG00000186952	-0.2060272	-0.2575340
ENSG00000186960	-1.3860797	0.0000000
ENSG00000186998	-1.5372750	-0.9281134
ENSG00000187010	-2.1063800	-0.5731226
ENSG00000187017	-3.3264061	-2.5732880
ENSG00000187098	1.1216878	3.1037892
ENSG00000187105	-1.3860797	0.0000000
ENSG00000187118	-3.3579802	-2.2550644
ENSG00000187173	-1.5948828	-1.9936035
ENSG00000187187	-0.2060272	-0.2575340
ENSG00000187193	-1.3805130	-1.7256412
ENSG00000187244	-11.8299248	-12.9636057
ENSG00000187391	-1.8191833	-0.3914617
ENSG00000187416	-3.2166525	-2.2577604
ENSG00000187446	-0.0776343	-0.0970429
ENSG00000187479	-1.3355782	-0.0667468
ENSG00000187522	1.0813004	3.0539880
ENSG00000187546	-1.2499537	-1.5624422
ENSG00000187554	-1.7937625	-0.9003709
ENSG00000187555	-0.0776343	-0.0970429
ENSG00000187595	-1.3860797	0.0000000
ENSG00000187667	-1.8370851	-0.4051350
ENSG00000187695	-1.3860797	0.0000000
ENSG00000187715	-1.8393483	-0.9918246
ENSG00000187720	-3.1889096	-2.2988165
ENSG00000187735	-0.0776343	-0.0970429
ENSG00000187764	-1.1114996	-1.3893745
ENSG00000187775	-1.3860797	0.0000000
ENSG00000187800	-1.6962772	-0.8691163
ENSG00000187811	-1.8651224	-0.9297010
ENSG00000187922	-1.3860797	0.0000000
ENSG00000187953	-0.0776343	-0.0970429
ENSG00000187955	-4.8649427	-4.2960132
ENSG00000188000	-1.3860797	0.0000000
ENSG00000188001	-1.8107980	-1.1594246
ENSG00000188004	-2.7742230	-1.8949794
ENSG00000188021	-0.0776343	-0.0970429
ENSG00000188064	-1.6325447	-0.9373230
ENSG00000188070	-1.3395175	-0.0862987
ENSG00000188089	-1.3860797	0.0000000
ENSG00000188095	-1.3860797	0.0000000
ENSG00000188107	-2.0784386	-0.5577151
ENSG00000188112	-1.3860797	0.0000000
ENSG00000188133	-1.9856997	-0.4290948
ENSG00000188153	-1.4279872	-1.7849840
ENSG00000188163	-4.7183441	-3.8179752
ENSG00000188167	-1.3860797	0.0000000
ENSG00000188185	-4.0354173	-3.0147466
ENSG00000188191	-1.8451590	-0.4031723
ENSG00000188227	-5.8590809	-5.4892668
ENSG00000188229	0.1820141	1.7929728
ENSG00000188280	-1.8839418	-1.0070548
ENSG00000188293	-0.6655545	-0.8319431
ENSG00000188305	-1.9254983	-0.8676133
ENSG00000188338	-1.7938137	-0.8941368
ENSG00000188342	1.0867596	1.3584495
ENSG00000188343	0.1692815	1.7802458
ENSG00000188352	-0.0776343	-0.0970429
ENSG00000188372	-2.2398127	-1.1737407
ENSG00000188383	-1.3860797	0.0000000
ENSG00000188394	-1.3860797	0.0000000
ENSG00000188404	-2.4264855	-0.7457547
ENSG00000188467	1.0717934	2.8388054
ENSG00000188474	-1.3860797	0.0000000
ENSG00000188486	0.7317768	2.4092819
ENSG00000188488	-1.7530915	-2.1913644
ENSG00000188505	-6.0943420	-5.7246997
ENSG00000188508	-0.6655545	-0.8319431
ENSG00000188517	-1.8627779	-0.8455395
ENSG00000188523	-1.7603214	-0.9066794
ENSG00000188554	-0.0776343	-0.0970429
ENSG00000188596	-4.2981809	-3.5237346
ENSG00000188611	-1.3860797	0.0000000
ENSG00000188613	-0.2060272	-0.2575340
ENSG00000188636	-0.0776343	-0.0970429
ENSG00000188641	-0.2060272	-0.2575340
ENSG00000188647	1.3230218	3.3520411
ENSG00000188659	-1.8390486	-0.8149156
ENSG00000188672	-1.3860797	0.0000000
ENSG00000188681	-2.9988057	-1.9967456
ENSG00000188686	-1.7350911	-0.8520101
ENSG00000188725	-0.0776343	-0.0970429
ENSG00000188738	-2.7885133	-1.7509929
ENSG00000188747	-1.7718120	-0.9067770
ENSG00000188761	-3.8795122	-3.0265901
ENSG00000188786	-0.0776343	-0.0970429
ENSG00000188800	-1.3860797	0.0000000
ENSG00000188818	-1.2366717	-1.5458396
ENSG00000188820	-1.7044012	-0.8940072
ENSG00000188822	-1.3860797	0.0000000
ENSG00000188825	-4.5612120	-3.5818502
ENSG00000188859	-0.2060272	-0.2575340
ENSG00000188897	-1.7975369	-0.9036591
ENSG00000188933	-2.7086331	-1.7323188
ENSG00000188958	-0.5511035	-0.6888794
ENSG00000188986	-0.0776343	-0.0970429
ENSG00000188987	-0.0776343	-0.0970429
ENSG00000189001	-3.3292439	-4.1615548
ENSG00000189042	-3.0383519	-1.8856859
ENSG00000189043	-0.0776343	-0.0970429
ENSG00000189051	-1.7101389	-1.0086589
ENSG00000189057	0.7554805	2.4619164
ENSG00000189058	-2.5817529	-3.2271911
ENSG00000189136	-1.8305663	-0.4017950
ENSG00000189143	-3.5921901	-2.9226699
ENSG00000189144	-3.5369202	-2.4408456
ENSG00000189184	-1.7849794	-0.8358864
ENSG00000189212	-3.0382465	-2.0407244
ENSG00000189221	-0.0776343	-0.0970429
ENSG00000189229	-1.3860797	0.0000000
ENSG00000189280	-1.6183702	-1.0286394
ENSG00000189283	-3.2683416	-2.1588082
ENSG00000189308	-0.0776343	-0.0970429
ENSG00000189319	-1.3860797	0.0000000
ENSG00000189320	-1.7047342	-0.8842007
ENSG00000189332	-2.0436932	-1.0549953
ENSG00000189334	-3.1279645	-3.9099556
ENSG00000189343	4.6554744	6.4898170
ENSG00000189350	-1.9512662	-1.0378228
ENSG00000189403	-0.0776343	-0.0970429
ENSG00000189420	-1.9710301	-0.4887128
ENSG00000189423	-1.3860797	0.0000000
ENSG00000196074	-0.2060272	-0.2575340
ENSG00000196091	-1.8975334	-0.8625338
ENSG00000196096	2.7557782	3.4447227
ENSG00000196116	0.4893648	2.1447956
ENSG00000196126	-46.9131515	-49.4029625
ENSG00000196136	-8.3298065	-8.5462024
ENSG00000196138	-1.8709174	-1.0398466
ENSG00000196139	-3.3742638	-2.7072640
ENSG00000196151	-0.0776343	-0.0970429
ENSG00000196154	-14.0662156	-15.6689254
ENSG00000196166	-1.3860797	0.0000000
ENSG00000196167	-1.7071304	-0.8873263
ENSG00000196176	-2.8161912	-3.5202390
ENSG00000196177	1.1861079	3.1834327
ENSG00000196189	-3.2510451	-2.5285106
ENSG00000196196	-1.3860797	0.0000000
ENSG00000196205	1.2854701	3.0108217
ENSG00000196214	-0.0776343	-0.0970429
ENSG00000196218	-1.0811776	-1.3514720
ENSG00000196220	-2.8820199	-1.8176140
ENSG00000196233	-1.3860797	0.0000000
ENSG00000196268	-2.8035140	-1.7434899
ENSG00000196277	-1.3860797	0.0000000
ENSG00000196284	-4.2616081	-3.2284855
ENSG00000196295	-2.6094113	-1.5904167
ENSG00000196305	0.1520411	1.7464577
ENSG00000196312	-1.4667936	-0.0002025
ENSG00000196323	1.2003606	3.2007554
ENSG00000196329	-3.2242587	-2.4685753
ENSG00000196368	-0.0015838	1.6590633
ENSG00000196376	-1.2980146	-1.6225183
ENSG00000196388	-1.3860797	0.0000000
ENSG00000196400	-1.3860797	0.0000000
ENSG00000196407	-1.3860797	0.0000000
ENSG00000196427	-1.9531102	-0.9340357
ENSG00000196433	-1.3860797	0.0000000
ENSG00000196436	-1.8167110	-0.8499463
ENSG00000196449	-0.0776343	-0.0970429
ENSG00000196459	-0.0776343	-0.0970429
ENSG00000196460	-1.3860797	0.0000000
ENSG00000196482	-1.9089186	-0.8822902
ENSG00000196502	-1.1511456	-1.4389320
ENSG00000196505	-0.0776343	-0.0970429
ENSG00000196511	-3.1610998	-1.9861508
ENSG00000196549	8.9111806	12.3529730
ENSG00000196557	-3.2184583	-2.4610379
ENSG00000196562	-12.5303253	-13.6950824
ENSG00000196569	-1.8068609	-0.8673123
ENSG00000196581	-1.8308905	-0.8634503
ENSG00000196588	-3.0546553	-1.8639556
ENSG00000196591	-0.0323924	1.5309304
ENSG00000196611	-0.3749958	-0.4687447
ENSG00000196628	-0.2060272	-0.2575340
ENSG00000196634	-1.3860797	0.0000000
ENSG00000196636	-3.7830598	-2.7153498
ENSG00000196639	-1.8523191	-0.8905545
ENSG00000196644	-1.3860797	0.0000000
ENSG00000196648	-1.8188185	-0.8585374
ENSG00000196656	-1.3860797	0.0000000
ENSG00000196659	-0.0776343	-0.0970429
ENSG00000196668	-1.7873382	-0.8002228
ENSG00000196684	-21.7190388	-25.5406361
ENSG00000196696	-5.3193654	-4.9223459
ENSG00000196735	-43.4564467	-50.3579784
ENSG00000196737	-1.3860797	0.0000000
ENSG00000196754	-2.8158230	-3.5197787
ENSG00000196782	-0.2060272	-0.2575340
ENSG00000196814	-3.2016398	-2.1872785
ENSG00000196850	1.1908534	3.1896241
ENSG00000196860	-1.3860797	0.0000000
ENSG00000196865	-1.3599569	-0.1017309
ENSG00000196878	-2.5612102	-3.2015127
ENSG00000196914	-1.3860797	0.0000000
ENSG00000196917	-0.2060272	-0.2575340
ENSG00000196927	-1.3860797	0.0000000
ENSG00000196961	-0.0776343	-0.0970429
ENSG00000196963	-1.3860797	0.0000000
ENSG00000196972	2.8250680	4.7465084
ENSG00000197006	-0.0776343	-0.0970429
ENSG00000197008	1.0856107	1.3570134
ENSG00000197043	0.7611017	2.4708620
ENSG00000197045	0.2696959	1.8766266
ENSG00000197046	-3.1204144	-2.2740142
ENSG00000197047	-1.3860797	0.0000000
ENSG00000197081	1.3178658	3.3454706
ENSG00000197083	-1.3860797	0.0000000
ENSG00000197140	-2.9400648	-1.9436906
ENSG00000197146	-1.9158798	-1.0256363
ENSG00000197157	-2.0108107	-0.5134697
ENSG00000197162	-0.0776343	-0.0970429
ENSG00000197165	-1.3860797	0.0000000
ENSG00000197181	-3.8807829	-2.9944823
ENSG00000197182	-1.1306848	-1.4133560
ENSG00000197191	-1.3682244	-1.7102805
ENSG00000197245	-1.7708403	-0.7948423
ENSG00000197249	-5.6019040	-5.2299158
ENSG00000197253	-1.6441286	-0.9816070
ENSG00000197291	-3.1086861	-2.0680524
ENSG00000197324	0.1889524	1.8038932
ENSG00000197329	-0.0776343	-0.0970429
ENSG00000197361	-1.8244309	-0.7734834
ENSG00000197363	0.4441431	0.5551789
ENSG00000197372	-0.2060272	-0.2575340
ENSG00000197380	-2.6278482	-1.6538485
ENSG00000197386	1.3785165	3.4201104
ENSG00000197405	-11.8750852	-13.0494764
ENSG00000197429	-0.2060272	-0.2575340
ENSG00000197444	-1.5954524	-0.8944875
ENSG00000197445	-1.8107490	-0.9084752
ENSG00000197451	-0.0776343	-0.0970429
ENSG00000197459	-0.0776343	-0.0970429
ENSG00000197461	-1.2064654	-1.5080818
ENSG00000197467	-3.4326720	-2.5963760
ENSG00000197506	-1.6947006	-1.0756071
ENSG00000197535	0.5114232	2.1582191
ENSG00000197536	-4.1833523	-3.3445583
ENSG00000197540	-1.6013590	-0.9305092
ENSG00000197548	-3.8321927	-2.7702911
ENSG00000197563	-0.0776343	-0.0970429
ENSG00000197579	0.2798412	1.8942573
ENSG00000197580	-3.3801141	-2.5130341
ENSG00000197599	-2.9214843	-1.9522889
ENSG00000197601	0.1911275	1.7990729
ENSG00000197614	-4.1421940	-3.6472295
ENSG00000197620	-0.0776343	-0.0970429
ENSG00000197629	-3.0520126	-3.8150158
ENSG00000197632	0.1919755	1.7438724
ENSG00000197635	9.2054193	12.8988231
ENSG00000197670	-1.3860797	0.0000000
ENSG00000197694	-0.0776343	-0.0970429
ENSG00000197701	-1.2820661	-1.6025826
ENSG00000197705	-1.3860797	0.0000000
ENSG00000197713	-0.0776343	-0.0970429
ENSG00000197714	-1.3860797	0.0000000
ENSG00000197766	-1.6673320	-0.8890962
ENSG00000197771	0.2987677	1.9042707
ENSG00000197798	1.0454576	3.0097783
ENSG00000197813	-1.6766254	-0.8402363
ENSG00000197815	-1.3860797	0.0000000
ENSG00000197816	-1.8144298	-0.7912099
ENSG00000197822	-3.2103693	-2.3952635
ENSG00000197825	-0.0776343	-0.0970429
ENSG00000197847	-1.7390537	-0.9638208
ENSG00000197852	-2.6358373	-1.6458287
ENSG00000197859	-1.7436762	-1.0712309
ENSG00000197872	-0.2060272	-0.2575340
ENSG00000197889	-1.3860797	0.0000000
ENSG00000197894	-0.0776343	-0.0970429
ENSG00000197927	-0.2060272	-0.2575340
ENSG00000197932	0.4602263	2.1441455
ENSG00000197977	-3.0142793	-3.7678491
ENSG00000197980	-1.9819249	-0.5023143
ENSG00000197991	-1.9453860	-0.4389883
ENSG00000197993	-1.7369371	-0.9910013
ENSG00000198015	-0.0776343	-0.0970429
ENSG00000198018	-1.3860797	0.0000000
ENSG00000198039	-0.0776343	-0.0970429
ENSG00000198060	-0.0776343	-0.0970429
ENSG00000198064	-2.4313806	-0.7856260
ENSG00000198106	-4.7324249	-4.0829093
ENSG00000198108	-0.2060272	-0.2575340
ENSG00000198113	1.9080415	4.0852847
ENSG00000198121	-3.5269062	-2.7731210
ENSG00000198125	-1.8531581	-0.9855361
ENSG00000198142	-0.0776343	-0.0970429
ENSG00000198146	1.4032182	3.4523345
ENSG00000198150	-1.9184231	-0.9502041
ENSG00000198155	-1.3860797	0.0000000
ENSG00000198162	-0.0776343	-0.0970429
ENSG00000198169	-2.7419316	-1.7013928
ENSG00000198176	-0.0776343	-0.0970429
ENSG00000198203	-1.3029856	-1.6287320
ENSG00000198205	-1.3860797	0.0000000
ENSG00000198223	-27.6299881	-33.0394476
ENSG00000198225	6.5073627	9.6580645
ENSG00000198265	-0.0776343	-0.0970429
ENSG00000198270	-3.3632516	-2.2450608
ENSG00000198315	-0.0776343	-0.0970429
ENSG00000198331	-0.0776343	-0.0970429
ENSG00000198336	-1.3860797	0.0000000
ENSG00000198356	-0.0776343	-0.0970429
ENSG00000198358	-9.8704465	-11.0669243
ENSG00000198380	-0.0776343	-0.0970429
ENSG00000198382	-2.9305502	-1.7392516
ENSG00000198399	-0.0776343	-0.0970429
ENSG00000198406	5.7150797	8.7544638
ENSG00000198420	-0.0776343	-0.0970429
ENSG00000198431	-0.2710743	1.2931915
ENSG00000198435	-1.1782905	-1.4728631
ENSG00000198455	0.0277449	1.6156402
ENSG00000198492	-0.0776343	-0.0970429
ENSG00000198496	-1.8474010	-0.4118199
ENSG00000198502	-0.6655545	-0.8319431
ENSG00000198520	-1.8351047	-0.9021582
ENSG00000198542	-4.1686144	-3.6199174
ENSG00000198554	-0.0776343	-0.0970429
ENSG00000198556	-0.0776343	-0.0970429
ENSG00000198580	-1.3860797	0.0000000
ENSG00000198590	-1.8121413	-0.8756263
ENSG00000198612	-0.0776343	-0.0970429
ENSG00000198618	-10.9275344	-13.6594180
ENSG00000198624	-0.2060272	-0.2575340
ENSG00000198642	0.3542053	1.9900997
ENSG00000198663	-0.0776343	-0.0970429
ENSG00000198668	-0.0776343	-0.0970429
ENSG00000198677	1.1394479	3.1256841
ENSG00000198689	1.1586769	3.1493865
ENSG00000198721	-0.0776343	-0.0970429
ENSG00000198732	-1.7709504	-2.2136881
ENSG00000198734	-5.1566959	-5.2019867
ENSG00000198743	-1.2519828	0.0555507
ENSG00000198744	-3.5621406	-4.4526758
ENSG00000198752	1.0736819	3.0445921
ENSG00000198755	-0.0776343	-0.0970429
ENSG00000198756	-4.7024590	-4.0777695
ENSG00000198759	-1.3860797	0.0000000
ENSG00000198771	-3.7201942	-2.9418299
ENSG00000198793	-0.0776343	-0.0970429
ENSG00000198804	-0.0776343	-0.0970429
ENSG00000198805	0.7227369	2.3963952
ENSG00000198807	-1.3860797	0.0000000
ENSG00000198814	-0.4974271	1.0474814
ENSG00000198821	-3.6685529	-3.0907658
ENSG00000198826	-0.3704890	1.1914312
ENSG00000198833	1.0801173	3.0525290
ENSG00000198836	-0.0776343	-0.0970429
ENSG00000198839	-0.2060272	-0.2575340
ENSG00000198840	-2.1600990	-2.7001237
ENSG00000198841	-0.0776343	-0.0970429
ENSG00000198843	-0.0776343	-0.0970429
ENSG00000198846	-1.8212345	-0.9798882
ENSG00000198853	-0.0776343	-0.0970429
ENSG00000198865	-2.6142547	-3.2678184
ENSG00000198885	0.7453382	2.4705249
ENSG00000198890	-0.0776343	-0.0970429
ENSG00000198900	-0.0776343	-0.0970429
ENSG00000198901	-0.0776343	-0.0970429
ENSG00000198911	1.2606344	3.2750038
ENSG00000198914	-1.6169864	-1.0447700
ENSG00000198924	0.1500567	1.7502228
ENSG00000198929	-1.5615608	-1.9519511
ENSG00000198939	-1.3860797	0.0000000
ENSG00000198945	1.0464858	3.0133466
ENSG00000198947	-1.0732610	-1.3415762
ENSG00000198954	0.4760465	2.1109645
ENSG00000198964	-1.8497844	-0.4063272
ENSG00000199452	-1.3860797	0.0000000
ENSG00000200087	2.9342221	5.2495665
ENSG00000200534	-1.3860797	0.0000000
ENSG00000200816	-0.0776343	-0.0970429
ENSG00000200913	12.7840109	11.2620619
ENSG00000202025	8.0773852	11.6501695
ENSG00000202399	-1.3860797	0.0000000
ENSG00000202415	-1.3860797	0.0000000
ENSG00000202532	-1.3860797	0.0000000
ENSG00000203260	-1.7994930	-0.9200326
ENSG00000203276	-7.7764650	-8.2435893
ENSG00000203279	-1.3860797	0.0000000
ENSG00000203280	-1.3860797	0.0000000
ENSG00000203286	-0.0776343	-0.0970429
ENSG00000203288	-1.8838591	-0.8011056
ENSG00000203306	-1.0501507	-1.3126884
ENSG00000203307	-1.3860797	0.0000000
ENSG00000203325	-1.3860797	0.0000000
ENSG00000203327	-1.3860797	0.0000000
ENSG00000203343	-1.3860797	0.0000000
ENSG00000203363	-1.3860797	0.0000000
ENSG00000203364	-1.3860797	0.0000000
ENSG00000203384	-0.0776343	-0.0970429
ENSG00000203386	-3.3929073	-2.3534222
ENSG00000203392	-1.3860797	0.0000000
ENSG00000203394	-0.0776343	-0.0970429
ENSG00000203414	-1.3860797	0.0000000
ENSG00000203434	-1.3860797	0.0000000
ENSG00000203435	-1.9032435	-1.1227292
ENSG00000203436	-0.0776343	-0.0970429
ENSG00000203441	-1.3860797	0.0000000
ENSG00000203469	-3.7660825	-2.7158185
ENSG00000203472	-1.8691858	-0.4185868
ENSG00000203499	-1.8414481	-0.4093701
ENSG00000203504	-1.3860797	0.0000000
ENSG00000203506	-0.0776343	-0.0970429
ENSG00000203513	-0.0776343	-0.0970429
ENSG00000203543	-0.0776343	-0.0970429
ENSG00000203546	-1.8190819	-0.8637444
ENSG00000203585	-1.3860797	0.0000000
ENSG00000203589	-11.0743131	-12.0670024
ENSG00000203601	-0.0776343	-0.0970429
ENSG00000203602	-2.9969224	-1.8494954
ENSG00000203614	-1.3860797	0.0000000
ENSG00000203620	-1.7153812	-0.9578175
ENSG00000203650	-1.3860797	0.0000000
ENSG00000203666	-3.1562480	-2.0019524
ENSG00000203685	-1.3719734	-1.7149667
