GeneID	Tumor_0	Tumor_1	Tumor_2	Tumor_3	Tumor_4	Tumor_5	Tumor_6	Tumor_7	Tumor_8	Tumor_9	Tumor_10	Tumor_11	Tumor_12	Tumor_13	Tumor_14	Tumor_15	Tumor_16	Tumor_17	Tumor_18	Tumor_19	Tumor_20	Tumor_21	Tumor_22	Tumor_23	Tumor_24	Tumor_25	Tumor_26	Tumor_27	Tumor_28	Tumor_29	Tumor_30	Tumor_31	Tumor_32	Tumor_33	Tumor_34	Tumor_35	Tumor_36	Tumor_37	Tumor_38	Tumor_39	Tumor_40	Tumor_41	Tumor_42	Tumor_43	Tumor_44	Tumor_45	Tumor_46	Tumor_47	Tumor_48	Tumor_49	Tumor_50	Tumor_51	Tumor_52	Tumor_53	Tumor_54	Tumor_55	Tumor_56	Tumor_57	Tumor_58	Tumor_59	Tumor_60	Tumor_61	Tumor_62	Tumor_63	Tumor_64	Tumor_65	Tumor_66	Tumor_67	Tumor_68	Tumor_69	Tumor_70	Tumor_71	Tumor_72	Tumor_73	Tumor_74	Tumor_75	Tumor_76	Tumor_77	Tumor_78	Tumor_79	Tumor_80	Tumor_81	Tumor_82	Tumor_83	Tumor_84	Tumor_85	Tumor_86	Tumor_87	Tumor_88	Tumor_89	Tumor_90	Tumor_91	Tumor_92	Tumor_93	Tumor_94	Tumor_95	Tumor_96	Tumor_97	Tumor_98	Tumor_99	Tumor_100	Control_0	Control_1
ENSG00000155506	25.4741	50.4049	44.7155	50.1701	36.6593	23.8577	42.767	64.8461	23.022	31.6063	17.7423	36.6829	27.6363	46.7992	56.6365	70.2043	59.1025	36.8672	47.7799	30.2062	19.2118	36.6783	133.215	42.915	39.1041	43.0992	23.134	26.6321	24.8557	59.2676	27.9217	53.7003	19.8626	43.5242	27.0294	29.6194	43.5417	43.2335	59.1387	29.3375	50.6905	17.3545	33.8551	34.3789	50.0802	38.4728	25.8193	18.5556	122.1	27.5867	44.0628	52.4809	48.5331	37.4035	29.516	36.2292	34.6904	26.7785	35.3679	39.2194	44.6658	66.7128	25.9019	41.3355	35.9703	36.9879	72.655	17.7716	28.5085	23.1907	32.2511	19.2647	21.9973	27.9464	107.671	65.9581	22.8841	22.6216	18.8403	20.2013	24.8387	43.0753	42.3174	46.4566	21.6075	32.9846	50.6843	31.5825	45.7422	59.862	51.203	39.485	21.4265	23.8671	21.7704	53.9909	42.634	46.1193	71.917	12.5277	52.9855	78.7426	93.0902
ENSG00000155508	14.8162	11.7689	6.49776	6.29679	13.8859	11.4085	12.5212	7.88109	6.06801	5.63008	7.87573	13.8938	12.9517	14.1296	14.037	12.0727	11.7196	11.0823	15.4887	8.40567	4.27082	11.8624	4.87373	14.5623	11.3184	9.24279	8.90549	9.00529	6.45655	11.3663	11.5913	7.77436	7.58735	4.77615	13.4956	15.3426	12.5976	9.24575	8.52317	13.4557	13.1422	3.79311	9.57524	12.8438	21.2214	20.424	6.84774	7.75256	12.2121	11.4296	9.55895	21.1712	15.9463	10.0649	18.9435	22.4767	9.25633	7.99116	11.6555	16.331	12.6113	15.9284	6.73123	9.53398	9.61317	5.40823	9.18678	9.05004	9.66473	17.1628	7.94965	25.7421	9.04609	8.29983	3.10349	18.7652	12.7294	9.78855	6.23856	10.8605	9.31153	6.93137	14.1251	13.7308	5.8692	6.42651	13.976	8.7014	11.7831	15.2343	11.7228	18.3745	15.4985	13.0254	12.0142	13.9248	4.64119	16.4251	20.9888	4.81846	12.4573	39.9557	43.4175
ENSG00000155545	1.85852	3.46674	1.14757	0.894645	4.46519	1.37977	4.03122	1.79962	2.08646	2.74663	1.25082	3.55111	3.64035	4.62599	2.09215	4.36407	8.18104	1.62771	1.81411	2.46108	3.12302	3.05452	1.52235	4.54834	6.58046	2.38386	2.55153	2.60521	1.26527	2.79805	3.48612	0.799733	6.99433	0.45108	2.8923	2.43142	1.90372	2.45151	1.49747	2.45866	4.07849	3.01638	1.76081	2.55611	7.5557	2.70311	1.73367	1.99589	1.0438	4.56337	3.84287	4.58906	4.62424	3.2644	3.48428	5.68024	1.97915	3.15611	2.84605	4.75349	2.22854	4.10337	4.49175	1.08913	2.20078	4.65878	4.04423	1.54596	4.81513	2.38571	3.6997	2.82697	2.96562	2.50513	1.16881	1.22144	2.20582	2.97774	1.77305	1.33299	1.75261	2.14718	1.06515	3.55437	0.357271	1.3054	5.65209	1.73199	3.44929	5.22005	1.9563	0	2.73378	0.855923	2.26421	4.10916	0.772503	3.89105	12.3839	0.123621	3.51875	8.70262	10.4074
ENSG00000155621	50.5375	14.3371	20.8578	24.1614	27.7153	16.3307	18.5603	32.2798	9.57326	27.5101	16.8092	27.5267	25.1246	30.4764	98.0672	28.7003	27.4752	36.5179	49.4401	29.2617	24.4595	32.5367	14.524	21.7118	13.9117	21.7795	12.7781	24.6438	13.2613	9.54213	8.43331	40.0131	25.8372	26.8038	10.1356	47.6684	15.7785	40.4641	13.732	22.2985	39.517	24.5266	31.1785	20.4745	27.145	18.872	25.2901	31.4785	26.3087	60.2466	51.059	62.4369	25.0264	43.8874	23.7534	17.8999	28.849	28.5342	50.1271	42.1273	25.6842	24.9761	11.0595	7.91965	25.7803	8.69507	12.357	23.0462	8.74444	15.9262	12.9314	28.0525	21.9347	14.1785	45.1404	14.297	33.8228	27.8314	15.3731	25.0744	14.1149	9.94601	30.513	37.4261	12.1052	24.6171	31.2228	10.3432	47.5263	12.724	19.0579	45.8873	25.8694	26.1889	34.9809	57.5602	17.5934	25.7146	51.1603	6.9054	36.698	6.64285	7.08262
ENSG00000155640	0.30518	0.394856	0.216226	0.117075	0.240204	0.129838	0.415611	0.286189	0.617672	0.397963	0.258231	0.400058	0.238371	0.243166	0.211821	0.349608	0.45816	0	0	0	0.183757	0.327697	0.252669	0.408655	0.344448	0.0897247	0.026393	0.0508386	0.0869615	0.0899428	0.235313	0.42736	0.128986	0	0.295228	0.57961	0	0.451609	0.0914108	0	0.0626284	0	0.33953	0.062497	0.521223	0.113077	0.0742201	0	0.411817	0.103569	0.373396	0.175259	0.204087	0.151469	0.28721	0.136425	0.22889	0	0.167489	0.0455113	0.210674	0.0739275	0.149558	0.424758	0	0	0	0.252467	0.336877	0.0471003	0.165301	0	0.315454	0.0756201	0	0.329134	0.125994	0.0471339	0.0934413	0.23811	0.0993136	0	0.478068	0.0585435	0	0.0814596	0.175489	0.186218	0.528943	0.603984	0.309153	0	0.167298	0.248972	0.180102	0.171902	0	0.2587	0.367389	0.170663	0.152455	2.27898	2.17281
ENSG00000155827	3.50778	10.1955	14.9717	12.7705	9.95471	8.58525	12.8339	19.5341	5.87219	9.5455	6.32539	9.24552	3.84358	11.1274	11.0355	6.47703	8.24189	6.8979	8.10153	5.3842	6.25339	5.43998	7.00144	9.02655	2.79486	12.2546	5.45339	4.77776	4.66675	6.21579	8.38802	7.00268	4.42955	4.26295	7.41985	5.16238	6.0803	9.14591	10.0349	7.81567	10.7181	3.22571	5.59586	6.34598	10.8095	4.98231	2.54913	8.02083	17.1811	8.40649	11.2639	19.9749	5.0518	6.32843	7.96601	9.89392	5.00233	4.81845	9.62253	9.23157	7.15764	13.4557	5.97903	5.04323	2.99655	4.89449	7.63822	6.08812	5.28864	3.81956	5.03289	6.94214	4.60957	3.14254	26.1752	5.66615	7.75244	11.0629	4.22361	9.69013	6.49181	4.18451	7.95135	5.31006	3.75155	4.91064	14.7498	6.85807	8.2577	14.9113	5.44995	4.11137	5.50399	10.2156	7.61685	8.4888	5.2865	11.8294	13.7422	1.72872	11.3428	20.6349	20.7221
ENSG00000155849	59.8135	22.3536	58.7792	51.0302	13.8493	10.1812	4.89665	35.7864	19.9451	13.101	39.3286	29.4801	41.065	15.6145	77.6481	19.6753	178.799	65.3448	48.9817	76.2713	27.0045	25.9585	23.2063	32.1003	98.9812	36.7921	18.5587	8.46766	91.5755	13.7591	13.4523	57.4443	44.5751	102.195	103.843	306.955	33.5011	78.422	61.6566	76.221	9.1388	15.0118	33.4574	19.0132	11.4368	21.472	53.5859	44.8274	29.1562	39.8702	31.6766	30.4562	41.3874	9.17449	47.0409	3.37923	6.61514	181.497	43.9909	48.0893	33.5481	46.7019	11.0204	62.8593	17.4912	13.703	44.3317	17.5091	50.3277	15.0633	13.799	331.787	67.2069	15.41	202.116	98.6711	12.252	7.0873	32.0768	28.7039	139.36	14.9824	11.2042	15.4678	12.6733	47.36	29.0814	25.0538	32.9836	4.82264	163.213	739.744	355.634	37.8749	15.8897	41.5584	29.96	37.9056	36.2451	11.0312	65.5957	4.70334	4.45172
ENSG00000155850	3.27587	31.6964	38.4591	16.968	9.67139	7.40098	9.13534	16.2214	3.30068	13.5397	13.9783	3.86142	4.12146	10.577	3.7998	1.84351	8.00595	9.98085	5.93232	3.58302	8.97879	7.14186	3.50874	28.2083	31.5627	1.77668	7.72385	3.75687	2.57409	3.41319	6.72464	3.00789	2.00595	3.53693	4.00554	25.8444	20.3853	35.3461	1.64014	3.88326	4.4562	2.35508	3.12733	2.858	13.6661	19.5296	8.04897	8.2034	11.9171	16.2497	4.12596	10.6484	5.91621	6.81047	13.705	8.70913	5.3607	67.29	3.1869	8.78222	10.0205	7.16745	7.89108	4.68496	3.72437	2.31548	5.58593	6.01459	7.93774	2.14654	9.43592	11.0758	2.38385	2.98266	1.75744	3.7848	4.40643	6.10448	3.83594	1.76194	4.06036	2.62763	4.53666	6.87771	1.509	7.69129	15.6457	6.75466	8.11264	22.3645	6.25257	8.30123	3.52193	4.77141	11.477	10.2959	2.40614	6.61229	22.2683	2.0384	8.8251	53.1081	25.6536
ENSG00000155858	1.99577	2.20079	0.802026	1.00667	1.52476	0.894892	1.40857	1.96624	1.84833	0.338137	0.614548	1.39499	0.752448	1.71575	2.15946	1.77685	6.71542	0.359712	3.37857	0.597076	0.688048	1.99854	1.57944	1.74121	1.07198	1.12758	1.04502	1.21995	1.16121	0.909553	1.16156	0.545511	0.361825	0.983258	1.7803	2.04167	2.2422	2.40579	1.45058	2.3806	2.08353	0.474235	1.83578	1.13497	2.42575	1.44518	1.33257	1.63959	1.63987	1.86442	3.48925	3.39192	2.26827	1.94333	1.66263	1.76095	0.678856	1.20506	0.422839	1.6173	1.01268	1.00428	0.594601	0.624631	1.7388	1.8465	1.48691	0.791353	0.863434	1.04597	1.99981	0.988984	0.687561	0.89171	1.60612	1.13362	1.72057	0.57481	1.96577	0.788237	1.40297	2.67289	1.51896	2.17899	0.80564	1.34439	3.28628	1.15534	1.99307	2.00128	1.54899	8.50922	0.547675	2.29339	2.23043	2.29545	0.538916	1.73223	2.56945	0.580475	0.883604	3.64696	4.31054
ENSG00000155876	8.26616	23.1909	29.2691	36.1753	25.2494	18.6982	25.7056	98.7109	61.9925	25.715	15.646	31.6761	15.6404	12.9338	37.2089	11.8957	9.22476	35.5145	19.254	25.758	10.3729	11.233	51.9106	24.5927	10.65	45.5452	23.553	42.9306	22.4648	44.9795	23.9967	77.1953	17.5072	44.349	14.8645	28.8674	36.0841	22.3958	50.1258	11.5658	23.6904	5.61337	35.9082	17.8409	40.2834	21.5403	15.9969	8.07315	68.8101	20.925	33.0797	10.7404	24.9732	14.881	18.6857	61.8706	25.7602	20.2486	42.8742	21.4824	19.529	29.515	25.5066	23.524	20.6505	27.8642	25.7749	18.0573	17.3622	22.8872	27.0792	36.4525	25.8781	18.111	41.2894	18.3617	18.494	33.4113	11.8928	29.8811	19.0704	14.1284	22.2105	25.9727	18.1307	39.0111	21.9263	22.6121	38.0655	15.8526	23.447	17.3776	22.4627	19.9283	11.203	28.2194	29.9139	20.3368	38.4628	22.4329	29.9868	120.493	128.361
ENSG00000155959	14.0467	18.2593	3.40507	12.9626	10.6386	14.7122	40.6756	13.2092	22.6691	10.2227	20.8436	10.8601	6.41654	15.6038	22.1971	19.9858	12.3996	13.26	12.352	13.9724	9.8428	15.5902	11.9733	16.908	13.6537	16.0057	7.60606	13.5464	11.5311	10.3199	13.3918	2.29044	19.4067	3.84057	11.8018	19.0065	10.1332	14.3386	6.65312	8.97951	32.0086	5.7326	7.74319	11.3688	31.3794	16.2709	8.85196	10.2819	18.2993	10.3906	19.38	11.1001	17.2848	10.2427	24.0578	24.2325	13.2471	10.3366	16.4539	11.3184	11.3429	11.7359	14.807	5.837	13.1379	5.58912	14.8617	11.2683	22.9631	9.6825	15.6223	6.63569	17.825	6.69313	8.50768	9.58381	11.9565	24.9675	7.66532	15.5516	11.1531	5.20024	13.493	10.7006	15.0305	6.75563	18.7122	8.82053	13.8782	72.9378	3.07504	0	25.8675	18.9078	28.3899	18.4407	8.51569	27.9988	9.54746	8.43697	25.8345	41.8306	44.4449
ENSG00000156017	1.87989	4.61105	1.56852	3.60707	5.43116	10.2784	13.3315	2.63323	4.95475	3.45494	2.32946	2.39248	2.81114	6.4595	8.09226	2.75089	4.47238	5.20693	2.83651	3.49073	1.98915	3.93386	3.99223	4.27599	2.95584	4.64182	1.90765	2.22757	3.41206	2.60251	4.02608	2.53727	2.17453	2.27027	2.05411	3.19892	4.66311	2.8027	1.63512	3.48398	7.07136	4.19772	4.05562	1.97731	8.653	3.98442	2.09228	6.43436	3.37927	4.55888	4.79959	8.68805	3.6735	2.98719	2.4736	5.04538	3.65415	3.63071	5.83632	3.20626	3.83861	4.52707	3.79427	1.17907	5.9032	1.63654	1.04885	2.30393	3.92093	3.22315	2.96263	2.4362	4.50663	1.66238	0	1.18977	2.25891	6.13104	2.42287	3.73887	3.70395	1.78571	2.67406	4.44739	1.27107	0.978594	5.75411	2.87714	5.37422	6.36793	0.857213	1.09693	5.09011	4.40125	3.83655	5.24181	0.648349	8.27812	2.00277	1.99091	4.41526	11.7433	12.1295
ENSG00000156030	6.54227	11.8693	8.93984	10.1634	6.43924	6.10906	4.78447	22.7095	5.68877	7.83461	4.81507	6.36056	5.93692	6.97378	8.68472	7.5187	4.12269	5.57963	10.1739	6.68535	5.2784	5.31005	10.2774	8.34514	5.58678	10.5292	6.33382	4.87358	9.12438	5.16351	6.25218	8.36371	5.04281	7.03013	5.03314	10.2625	6.37242	6.90346	8.189	10.1462	10.7756	2.6519	9.67369	9.20832	12.4569	7.26459	8.08805	5.46064	12.6218	4.31338	7.47569	4.78142	8.85337	4.32053	9.70268	10.9488	5.78603	9.68292	9.64046	6.3788	6.6689	8.60525	7.11722	9.0504	4.68458	3.4579	12.0984	4.49663	7.05684	6.2574	4.82779	10.1583	7.21769	4.90804	18.6045	9.91545	5.03258	7.45385	8.31425	5.0078	6.93157	8.15459	11.3566	11.0801	5.85617	4.86423	11.3638	3.02766	8.8706	6.64056	9.19381	18.732	5.60888	8.62139	5.10468	7.37143	13.2959	5.825	13.2097	2.05984	9.4659	18.8635	18.6599
ENSG00000156171	41.0428	31.4978	14.2434	25.266	14.2318	26.3906	22.7968	9.4551	29.5503	14.5179	26.9355	11.6818	14.1492	35.3789	34.0729	66.2541	14.454	15.5955	26.7003	22.4842	18.2195	18.6017	23.8436	24.4747	13.5481	44.4309	21.599	28.6045	27.1399	17.0991	22.6921	16.2398	37.1332	10.6125	21.7383	10.7122	15.7701	17.8949	32.902	24.6736	41.4249	25.9208	19.5672	18.7926	44.7089	35.6142	13.978	37.9446	25.9934	28.6739	30.4239	27.9423	16.5925	35.8334	18.9739	20.7944	28.0477	16.5609	29.9386	18.1005	43.6485	35.262	24.5807	32.6986	20.4659	16.2361	28.923	18.844	31.3442	15.1134	13.8042	22.4641	12.9787	18.0457	20.1081	30.2972	36.1089	18.8933	16.1492	26.2071	37.4979	14.6481	36.8075	27.3147	5.57261	17.0149	17.4138	18.5027	28.3983	35.3088	11.9534	9.23222	63.5777	11.6854	26.7049	40.0135	25.2392	25.8661	39.1291	10.5512	21.7095	49.7666	60.7033
ENSG00000156218	52.0397	2.22932	29.2006	12.5499	89.9266	111.345	10.2882	78.6399	20.4189	49.1067	45.8283	61.4004	48.475	31.6892	35.9559	14.442	225.056	94.2345	13.7106	20.0168	140.509	202.606	43.9849	63.5394	276.385	11.7176	86.7604	29.6016	10.4021	61.4914	17.1408	7.42652	130.827	1.67322	64.7818	49.9688	38.6799	88.5215	109.988	33.3601	60.9239	28.1822	89.8948	14.4734	15.321	95.0072	81.6012	94.8778	1.15759	58.6116	8.12551	60.9031	101.521	154.219	26.0912	16.6797	67.7982	58.6621	45.0958	64.6596	36.3809	10.4647	34.7269	3.45265	96.3753	15.437	10.5169	124.195	18.2426	155.023	9.17227	8.93426	12.0459	17.5278	4.10752	4.80995	87.7358	51.5789	85.6441	13.0504	21.0911	41.1408	33.9509	5.57646	8.72781	9.45692	9.27695	8.35738	55.5915	19.5793	6.14603	26.1994	29.638	18.179	32.3352	5.24984	61.5765	57.434	15.7532	17.9939	93.2018	0.0615904	0.07887
ENSG00000156261	48.7687	84.3801	57.5872	71.9357	28.6746	43.6995	125.259	87.0129	170.281	79.8483	59.1568	52.751	28.5133	54.7785	70.5661	112.745	22.7916	38.0826	139.874	48.7964	43.9096	48.2241	125.886	62.3009	52.9383	94.9511	45.2561	92.9026	50.8486	73.3718	50.0995	48.3256	65.838	32.8746	52.1056	44.7243	41.3753	48.9706	107.787	53.2699	65.3872	101.488	55.4614	56.1384	126.869	121.954	50.0111	45.481	70.4402	63.917	68.3249	38.5677	62.4621	58.1584	62.6499	87.9514	96.0628	60.3205	83.2795	43.5406	92.3247	50.2576	64.3791	60.2248	149.944	71.0791	98.2144	50.6532	56.0817	43.233	66.1653	54.9581	65.5843	39.2663	90.3087	45.8534	46.655	73.1218	27.3474	38.0644	31.7375	69.6538	98.1543	98.6249	55.9494	64.7306	71.8885	60.1754	53.8543	134.82	48.1826	22.2619	64.2663	57.023	82.1356	58.8536	43.7845	86.7284	78.552	20.1885	60.6788	200.72	183.046
ENSG00000156381	6.63433	16.4924	7.71005	26.3727	5.44685	12.8255	21.1009	2.47948	13.3874	8.57578	1.05985	8.50752	4.18801	6.94559	7.81305	12.9085	2.89911	3.85985	12.243	5.29418	0.774438	7.39838	49.9165	1.90438	0.305882	31.1583	4.30356	5.83357	9.94958	7.78338	5.36059	97.9135	1.18258	73.7818	1.08725	5.69702	10.5523	3.66727	28.4952	19.4282	3.12658	20.5354	5.41763	6.56589	5.5193	5.04912	9.95031	1.44286	36.165	4.07232	13.0812	7.09536	4.43727	6.64338	7.07472	3.44204	23.2367	10.4362	51.5194	12.4068	4.52772	9.80762	7.77252	7.72696	10.6811	63.3089	13.1994	1.67258	13.9455	7.56815	5.9744	6.43954	6.41147	11.632	28.9735	8.5045	1.55665	20.7527	3.13184	10.82	3.00399	44.8672	14.1852	13.4515	21.484	7.60135	3.20912	8.51846	4.09588	14.8126	5.52762	3.30546	1.92133	3.05102	4.68833	3.73832	12.2108	1.93731	6.88919	75.688	2.71439	51.5207	108.623
ENSG00000156471	45.6606	37.1999	48.2025	57.1698	31.9985	16.837	66.1544	40.4417	40.4719	47.6931	70.0362	41.7929	25.5837	51.4532	71.2849	127.012	53.2381	20.2542	52.9553	39.2422	44.9513	20.6644	146.48	37.4872	21.7499	73.8469	17.5003	30.7073	33.3379	62.4212	44.8202	37.2394	58.367	33.8861	17.571	22.2502	51.7999	36.4589	41.2089	47.0419	53.7159	22.058	29.5794	46.5506	90.7042	76.3878	22.8792	61.3509	71.8917	36.2661	37.014	43.9674	25.9999	14.56	49.4281	51.1977	71.7441	32.6319	58.105	20.6594	41.8896	35.0227	63.0531	38.5344	52.965	21.8461	104.764	24.1787	20.2032	22.4286	43.2442	31.0413	37.1846	24.4848	59.8833	41.5642	27.7257	25.563	20.0302	9.02735	16.7293	105.634	51.4604	20.9933	19.1939	26.9015	48.1787	49.6933	29.2187	71.1845	69.9218	34.662	29.8967	57.2399	64.1986	51.4353	69.8974	180.866	78.733	6.17684	65.0875	152.482	144.499
ENSG00000156500	21.4974	18.7079	12.3386	20.1828	8.69407	20.2927	9.70104	14.2138	11.9753	15.0468	7.31964	19.6092	21.5246	11.7352	67.9545	22.8709	15.3177	22.6028	27.283	11.8107	17.2809	61.4055	23.1253	17.3859	28.8183	10.1963	10.6886	15.6965	10.5102	9.49283	4.72803	11.4913	14.7247	12.4545	15.8465	8.18936	9.69971	18.7955	86.6313	12.7869	24.9857	23.0134	19.27	14.9215	15.3338	21.054	29.8498	23.529	17.0498	24.8467	17.8034	11.6463	18.4068	17.5069	18.1765	10.9981	35.2492	7.91836	18.0777	19.9551	21.9515	19.5242	5.84272	6.99878	20.2232	14.9577	11.8589	13.2667	22.5529	21.7901	19.5538	30.4119	24.9872	18.5569	37.1724	8.11011	21.6195	16.5722	18.2916	16.9599	14.6248	82.4047	10.1113	11.6253	19.1025	14.5344	10.4269	13.0071	19.7694	13.5747	32.3728	59.499	8.55718	12.3843	24.5211	13.0596	16.8375	17.0137	48.066	8.25609	13.764	1.59516	1.80945
ENSG00000156504	8.6579	12.9199	8.24108	8.54697	9.0652	16.3864	23.2108	11.2625	7.67406	5.25711	12.9121	6.13874	6.27179	9.51886	8.38199	14.4149	12.1483	11.9421	6.59638	7.3717	11.3661	11.4878	8.96207	10.9117	9.32859	7.37899	8.5446	10.2331	4.40338	19.2985	8.02449	7.64994	8.40271	4.54345	10.4218	8.55429	11.4181	15.8428	6.9498	3.76854	10.1941	6.74803	7.63391	14.7938	12.5829	12.9525	7.85053	7.30722	7.42568	11.1795	7.8688	15.75	24.0922	8.8658	7.38242	16.6806	14.4147	5.38334	7.69006	10.9326	11.562	12.47	11.3166	9.19439	6.75599	6.03142	13.4718	14.1008	7.20209	5.10902	3.83266	6.55222	10.3531	6.34688	3.50639	16.1455	9.63458	8.96946	3.74281	4.53966	3.37689	4.55867	9.47189	10.8628	4.36006	3.54183	15.1591	7.6162	10.3359	50.1931	9.50509	3.68869	23.3709	6.41583	37.27	11.8078	4.42039	15.9673	10.4078	3.26766	19.1776	29.6229	31.9702
ENSG00000156508	2197.87	1098.96	1836.66	1725.78	1972.28	718.557	1042.71	1964.69	1474.74	1768.25	609.975	1499.78	1215.58	1446.99	2015.09	8193.63	4496.47	1071.95	810.509	1236.51	776.155	832.015	2166.93	1537.06	1144.31	1527.14	1143.74	1230.06	1266.79	1080.06	1109.97	607.085	1822.17	768.707	1419.7	1642.79	590.407	1200.73	749.886	1307.4	1853.62	490.977	2038.81	833.653	1970.55	777.371	2252.93	702.903	2450.33	615.821	4132.03	2421.71	1298.57	2829.35	1334.78	1045.87	2118.78	1134.72	1406.75	856.162	988.211	784.522	579.353	710.378	503.459	1020.93	1917.33	1555.61	528.802	1782.24	672.317	1067.13	881.443	595.662	2615.69	1301.52	920.818	967.058	1827.97	1430.78	1306.33	1531.1	1900.3	1219.4	426.934	1222.81	3219.94	544.884	1677.22	1151.97	1191.87	3021.78	870.856	1547.73	788.733	2020.73	611.099	1675.66	3468.69	468.273	1496.52	5043.13	4880.98
ENSG00000156515	24.2463	48.6944	51.1349	40.176	14.4561	22.8669	29.7323	46.9762	67.0458	28.2961	32.6043	41.1363	26.8141	28.5642	31.9178	60.4335	18.0065	48.1794	64.2303	49.5941	11.331	23.3226	73.9292	39.0555	20.5556	125.855	30.3302	27.6969	43.5835	29.1052	29.9088	129.172	55.7994	65.5025	36.9783	40.4399	35.4497	25.7246	39.2654	50.5131	42.043	23.3587	45.3151	47.1365	63.4339	31.04	27.0632	25.1047	69.0972	31.0018	27.7835	13.8461	28.5811	35.4819	35.656	31.697	66.7595	26.0004	163.662	36.3412	65.8204	10.2026	19.2526	44.7687	19.7677	40.4702	58.1694	31.119	71.3545	17.3705	30.9709	70.7299	51.6899	41.0992	238.212	70.0763	31.0032	17.2112	20.4929	24.4276	36.7223	89.7266	27.9938	34.7966	118.331	55.1287	29.0379	85.0792	22.0042	25.8851	47.0149	65.9017	34.6701	53.463	19.9467	21.4029	83.601	43.7724	37.2865	55.3131	26.124	116.06	119.578
ENSG00000156531	4.56517	2.70264	2.24019	1.16619	7.24385	4.47246	10.6149	1.85639	4.47838	3.47465	4.87353	4.4769	3.33829	3.78177	3.45313	6.79846	4.05808	3.27071	3.71865	5.2658	4.38091	5.15551	3.06441	6.67856	3.58499	2.69171	2.47658	4.22628	2.08548	3.59061	4.76368	0.904093	4.26155	2.61623	5.00051	3.22988	3.43775	3.66557	0.792319	3.9682	6.62191	2.74624	2.0635	2.85643	11.2828	4.61837	1.57235	3.63567	2.18249	3.22378	5.83306	6.36158	9.50432	3.80791	4.77118	9.09376	6.38765	2.4962	6.81612	6.35073	3.94409	8.40278	4.55715	2.3211	7.30349	5.5913	4.15511	6.30558	8.46841	5.63995	3.52404	3.46649	1.62683	4.78227	0.65667	1.89157	3.76856	4.90087	2.37398	4.59846	5.47211	2.39179	3.49491	6.80103	1.90777	1.49239	5.10289	3.07628	5.28037	18.3994	1.455	0	5.67066	3.60871	8.59693	5.62261	3.85235	7.77966	3.20906	0.383819	7.23643	17.2389	20.0264
ENSG00000156535	1.56876	12.9331	10.7451	17.0607	9.19169	18.7489	28.1115	9.73712	44.0801	19.934	16.3912	33.7411	9.47499	4.83659	0.854588	11.995	3.09249	5.7833	1.04997	4.66921	3.14849	7.64987	30.9995	4.66792	19.362	25.8144	8.97041	4.06026	10.6293	8.45628	6.29906	8.95316	6.71293	1.12226	19.9737	26.2602	7.19133	19.2941	1.23606	7.40595	24.8764	4.32315	14.1696	3.57932	21.914	13.9413	1.54788	6.25501	8.12753	6.07702	19.5881	1.27764	5.4448	8.50242	13.8772	11.6901	20.4687	4.71212	17.2076	0.994756	3.74818	7.16191	11.0353	5.16596	3.25699	5.79817	29.5764	7.23436	6.02744	4.86364	6.01282	6.50465	5.91478	2.46811	0	2.84006	11.0328	14.6119	7.22447	7.8273	3.58374	3.503	10.8318	3.32153	6.24263	5.52437	13.4099	13.2521	20.9198	4.59638	4.0921	3.11335	3.70785	4.5551	1.20547	0.949229	5.75195	14.6112	7.3206	2.33907	27.9207	121.716	80.2596
ENSG00000156599	13.6936	24.944	35.0043	24.1304	19.9731	16.4789	22.0937	38.7883	30.3504	33.6772	18.9699	22.1768	21.2155	12.9808	22.7052	28.5302	10.0008	23.5037	24.232	16.9393	16.887	16.159	44.6928	16.694	13.0835	41.851	19.9862	21.8566	28.8634	31.3074	24.0803	20.2998	16.7946	36.3453	16.4352	16.486	20.8431	16.388	46.9083	15.5494	17.2091	7.22191	24.8109	23.3346	31.7495	16.0512	16.7047	8.50195	63.7259	14.1422	26.6406	11.7018	22.4323	17.4524	31.563	24.5882	21.402	8.98157	36.231	16.5958	15.6803	16.4053	30.287	24.8677	19.5497	15.6745	34.2223	17.8091	25.5317	14.3423	25.9496	13.7689	21.4075	17.1826	21.3658	26.8323	16.2782	20.056	12.8629	18.2293	11.7291	24.8857	44.5601	16.1575	38.848	26.6838	33.0962	26.6912	25.6854	30.3689	18.2917	15.6757	12.4046	33.2185	12.1918	25.3703	38.7966	28.458	47.6019	14.1615	26.4178	54.5787	55.4856
