	PC1	PC2
ENSG00000073598	-0.00563475168983825	0.000407624474743163
ENSG00000073605	-0.00963412155145915	0.00161294472277285
ENSG00000073670	-0.00111837883127871	-0.000151002141658256
ENSG00000073737	-0.0145022494428351	-0.000761598625921318
ENSG00000073754	-0.00960522119524357	0.00162704154811472
ENSG00000073756	0.0137704846486947	-0.0248441890150293
ENSG00000073861	-0.00802829436053177	-0.00707209505680883
ENSG00000073905	-0.0226235551379879	0.00790147050564091
ENSG00000074181	-0.00772292048986021	-0.00061092874441669
ENSG00000074211	-0.0127454922440248	9.53008259388975e-05
ENSG00000074317	0.000715885815023394	-4.53232499441377e-05
ENSG00000074370	-0.00723060874720232	-0.000370792166229564
ENSG00000074527	-0.0114009242292418	0.000751145353365157
ENSG00000074590	-0.00663968030576696	0.0125418731310272
ENSG00000074660	-0.0117115128222003	0.000599648495836731
ENSG00000074706	-0.0140727388852904	-0.000552094796036644
ENSG00000074803	-0.00391631773677603	-0.000332222398146724
ENSG00000074966	-0.0113778094079512	0.000762420148599894
ENSG00000075043	-0.00983861954718675	-0.00164291049109864
ENSG00000075290	-0.00892210012033056	-0.00119585668364922
ENSG00000075340	-0.00774040020545769	-0.000619454884923929
ENSG00000075461	-0.00602301128656463	0.000218241766740245
ENSG00000075673	-0.0031909600263807	2.15878067360503e-05
ENSG00000076344	-0.005044618090618	-0.0135070034263071
ENSG00000076356	-0.00578245022305302	0.0255844332883111
ENSG00000076641	0.00810962546874191	0.000799553151170091
ENSG00000076716	-0.00161823130594209	0.0252485486586613
ENSG00000076826	-0.0203780912687388	-0.00362767803817258
ENSG00000077264	-0.0066118603337021	-6.89831417799726e-05
ENSG00000077800	-0.0101343323438263	-0.00178715133070933
ENSG00000077935	-0.00959845233334007	-0.00152576330989489
ENSG00000077984	-0.015732616279923	-0.00136173885531763
ENSG00000078081	-0.0116968450995575	0.000606803020947633
ENSG00000078098	0.00816805630554636	0.00398416068864055
ENSG00000078328	-0.0154589248307552	-0.00122823944348685
ENSG00000078399	0.0110715791053953	0.0117126349675355
ENSG00000078487	-0.00553150224604831	0.0130824129236517
ENSG00000078549	-0.0119443545102484	0.000486074511342011
ENSG00000078725	-0.0108852605522404	-0.00215343414464182
ENSG00000078814	-0.00964252636995906	0.00160884507578098
ENSG00000078900	-0.00734510637793506	-0.000426641066168965
ENSG00000079101	-0.00404494504517471	0.0138075160007588
ENSG00000079102	-0.00557405659937509	-0.0137652494538486
ENSG00000079112	-0.0141166385791927	-0.000573507899490674
ENSG00000079215	-0.0046697252806217	-0.0243705135325174
ENSG00000079337	-0.012399793139564	0.0128883497729249
ENSG00000079482	-0.00931654193946391	-0.0013882549153656
ENSG00000079841	-0.0104024720726309	0.0012381637679121
ENSG00000079931	-0.00203420686068125	-0.000203205387704139
ENSG00000080224	-0.00964408860001237	0.00160808306149849
ENSG00000080293	-0.00891202066186777	0.00196516633706177
ENSG00000080709	-0.00490133064531013	-0.000812685504812657
ENSG00000080947	-0.00470656262619638	-0.000717682843698471
ENSG00000081041	0.0105120929333925	0.00197141290217341
ENSG00000081052	-0.00579629047636274	0.000328830149767152
ENSG00000081237	-0.0251154685559605	0.000373768339106928
ENSG00000081277	-0.00631926790137697	-0.0251751165638882
ENSG00000081479	-0.0171660489630062	-0.00837314226289644
ENSG00000081818	-0.0147600574770971	-0.00088735053027889
ENSG00000081842	-0.0157875965013054	-0.00138855674546069
ENSG00000082074	-0.00944556022477488	0.00170491992434721
ENSG00000082126	-0.00477427455183152	-0.000750710920657794
ENSG00000082482	-0.0107243690287252	-0.00207495553735192
ENSG00000082556	-0.00940145857607136	0.00172643153598357
ENSG00000082929	-0.00578999765444439	0.0066441126787247
ENSG00000083782	-0.00960138306485977	-0.00783940590054926
ENSG00000084110	-0.00851779189279298	-0.0136230719957335
ENSG00000084112	0.00747384743643502	0.000489437531460375
ENSG00000084453	-0.0131619754027513	-0.000107848585182593
ENSG00000084628	-0.0107114727714683	0.0010874414429161
ENSG00000084636	-0.0106750471806795	-0.0241436433533752
ENSG00000084674	-0.00462897036371776	-0.000679835401131249
ENSG00000085276	-0.00703301741372328	-0.000274412367435976
ENSG00000085465	-0.00377753418561566	0.0123598986435348
ENSG00000085514	-0.0133347583066192	-0.000192127491633322
ENSG00000085552	-0.0134640984363667	-0.000255216167950831
ENSG00000085741	-0.00464661245643481	0.013514038635042
ENSG00000085831	-0.0101241989323851	0.0266227502378025
ENSG00000086159	-0.00541767381570505	0.0131379354054342
ENSG00000086205	-0.00279680979434668	0.000213843810018268
ENSG00000086506	-0.00969082399331296	-0.00157081974959629
ENSG00000086548	-0.00545558892134188	-0.00581719774821512
ENSG00000086570	-0.00177163564452386	-7.5130129864347e-05
ENSG00000086717	-0.0108602355949666	0.0104831984796239
ENSG00000086730	-0.00712732996998074	-0.000320415524739268
ENSG00000086967	-0.00898486156719661	0.00192963648018026
ENSG00000087076	-0.00382262272297197	0.00129153280280316
ENSG00000087128	-0.00307166232619013	7.97780529298384e-05
ENSG00000087237	-0.0137161416551113	0.0122462699669088
ENSG00000087250	-0.00435943989376908	0.00102968766010688
ENSG00000087258	-0.013889630372988	0.0121616467831512
ENSG00000087303	-0.00483387217216724	0.0276251777046039
ENSG00000087589	-0.0103991752173508	0.0107080914728736
ENSG00000087916	-0.0118728804289639	0.00052093766779663
ENSG00000088002	-0.00964375516670788	0.00160824570139889
ENSG00000088053	-0.00811574779836853	-0.00711475251852088
ENSG00000088320	-0.0184353225677765	-0.00268004712134855
ENSG00000088340	-0.019714657280936	0.00932035353678107
ENSG00000088538	-0.00561035174797673	-0.0122048999978634
ENSG00000088756	-0.00385807181208076	0.0123206145307281
ENSG00000088881	-0.00944433514240605	-0.00145058904191806
ENSG00000088882	-0.0247223500171949	0.000565521109844098
ENSG00000088992	-0.0111473782944875	0.0040309248477777
ENSG00000089012	-0.0215768276916095	0.00209982326522087
ENSG00000089127	-0.00445011789818879	0.000985457340552388
ENSG00000089169	-0.00469659237388571	-0.000712819619716407
ENSG00000089199	-0.00762045439001216	-0.00687316156308436
ENSG00000089225	-0.0137169523517815	-0.000378551584857826
ENSG00000089356	-0.00505068931596008	0.0227852602734194
ENSG00000089472	-0.00551934444902256	0.000463917058295769
ENSG00000089558	-0.00747485907611972	-0.0131143570978867
ENSG00000089692	-0.0151367598408122	0.0178655432459198
ENSG00000089847	-0.00971198172688302	-0.00789335298722031
ENSG00000090104	-0.00175737684408479	-6.81750661317488e-05
ENSG00000090382	-0.0262116910610424	-0.000160939851847217
ENSG00000090530	-0.00352133496421831	-0.000139560303733132
ENSG00000090534	-0.00837192327655235	-0.000927495047687791
ENSG00000090539	-0.0137706765420984	0.012219669299043
ENSG00000090659	-0.0234704687239314	-0.0114482705965627
ENSG00000090920	-0.0217698464340821	-0.0106187522607448
ENSG00000090932	-0.00286625388302163	0.0254288230609564
ENSG00000091128	-0.00274373847430357	0.0128641567043293
ENSG00000091262	-0.00717322426047674	-0.000342801539378153
ENSG00000091482	-0.00288880960581357	-0.00614324430961195
ENSG00000091513	-0.00802618711134074	-0.000758854138939148
ENSG00000091536	-0.00748035701381441	0.0121318133852608
ENSG00000091592	-0.00927980483530317	0.0238785166982282
ENSG00000091622	-0.00663506242055354	-8.03005028350329e-05
ENSG00000091651	-0.00657456860006064	-5.0793225644761e-05
ENSG00000091844	0.0113466397970646	0.0023784826728376
ENSG00000091972	-0.00375175273611479	0.0249969002645949
ENSG00000092009	-0.0030358851609718	0.00167528246729429
ENSG00000092051	-0.00490216611696414	0.000764960238764319
ENSG00000092054	-0.00774202153753942	-0.00693245878534756
ENSG00000092096	-0.00333634260090605	-0.0252981781785704
ENSG00000092295	-0.0136990727027904	-0.00668204342521797
ENSG00000092607	-0.0166540981568368	0.0171254259592688
ENSG00000092929	-0.0108982235442403	0.0262452016123725
ENSG00000092969	-0.00608831403621448	0.000186388821769925
ENSG00000094755	-0.0178103460657261	-0.0149996263163866
ENSG00000095110	-0.0167847905740119	0.0107494646153564
ENSG00000095203	-0.0100458876069282	-0.00805622339741552
ENSG00000095303	-0.00564879092664813	0.00197882977274677
ENSG00000095370	-0.0128751838551778	3.2040706337208e-05
ENSG00000095585	-0.0129029442953664	0.0126429260172108
ENSG00000095587	-0.00689773743215693	-0.00336453291820517
ENSG00000095752	0.00883248819691231	-0.0146283862742962
ENSG00000095777	0.000874939366035869	3.22588432280519e-05
ENSG00000095917	-0.00828387579103149	-0.000884547825310337
ENSG00000095932	-0.00588491764768995	0.000285600172066397
ENSG00000095970	-0.0241738182074162	0.013457506457446
ENSG00000096395	-0.00373982886671838	-0.000246135819925074
ENSG00000096696	-0.00756294755609327	0.027872060559062
ENSG00000096996	-0.00564896607327165	0.000400691076444945
ENSG00000099204	-0.00506898130899511	-0.000894461040961277
ENSG00000099260	-0.012564348619428	-0.0124407682458249
ENSG00000099282	-0.00934077908888966	0.00175602937644802
ENSG00000099290	0.00659178043654904	5.91887018451193e-05
ENSG00000099326	-0.00670124950881618	-0.0253614370356398
ENSG00000099338	-0.0091320420577174	0.0113261653368425
ENSG00000099617	-0.00601046536795789	0.000224361332258169
ENSG00000099622	-0.00539057397232985	-0.0263001776224088
ENSG00000099715	-0.00953822286165243	-0.0109647045616378
ENSG00000099769	-0.00598611324618015	0.000236239649772454
ENSG00000099812	-0.00576558545496874	0.00665602030054265
ENSG00000099822	-0.00122663125418055	0.00019070852083985
ENSG00000099840	-0.00868265377625427	0.0147014715208053
ENSG00000099866	-0.00512019009513474	-0.0119658121763206
ENSG00000099889	-0.00530486334493697	0.0242393342046525
ENSG00000099953	-0.00817811208478199	-0.0260818113324835
ENSG00000099954	0.00774716192996847	0.0132471791898417
ENSG00000099958	-0.00318519910577303	0.00160245109506942
ENSG00000099994	-0.00431916612222902	-0.00210677439383075
ENSG00000099998	-0.0267713404299802	-0.00043392193372028
ENSG00000100024	-0.0163961928127248	-0.0079976269021886
ENSG00000100033	-0.00873510852892639	0.00205145937166414
ENSG00000100053	-0.00793040300259096	0.00244397333141493
ENSG00000100055	-0.0223635800572661	0.00171606637989973
ENSG00000100060	-0.0256055180524002	0.000134735224475069
ENSG00000100065	-0.00348429916735755	-0.000121495226754545
ENSG00000100079	-0.00567921031623348	0.000385938738880331
ENSG00000100122	-0.00523485478380227	-0.0135997958271145
ENSG00000100156	-0.00407397884845608	0.0137933540834864
ENSG00000100167	-0.00406516633875708	-0.000404826788516724
ENSG00000100181	-0.0142469699736168	-0.000637080088361035
ENSG00000100191	0.00415498530175158	-0.0121757880249815
ENSG00000100197	-0.00771468174426431	-0.000606910103371744
ENSG00000100234	0.00620943493298824	0.0251215429622134
ENSG00000100253	-0.00874480257009847	0.00204673087613141
ENSG00000100285	-0.000714274005697842	4.61094476773838e-05
ENSG00000100298	-0.00384026855673591	-0.000295127630164597
ENSG00000100302	-0.0146023760956791	-0.000810437744950829
ENSG00000100307	-0.00542536978238291	-0.024739096828945
ENSG00000100311	-0.0171605314493174	0.0042539751490642
ENSG00000100312	-0.00855869215622265	-0.0010185959412674
ENSG00000100336	-0.0123953363213535	0.000266097574861235
ENSG00000100342	-0.0259763417901295	-4.61427351042283e-05
ENSG00000100346	-0.00972032913871612	-0.00158521157502336
ENSG00000100351	-0.0127911588649533	7.30258624616602e-05
ENSG00000100365	-0.0264007451817831	-0.00025315542525961
ENSG00000100373	-0.00458360559846912	-0.000657707674828692
ENSG00000100385	-0.0123427696334172	0.012916164323048
ENSG00000100427	-0.0109433376046312	0.000974343942261164
ENSG00000100433	-0.0109401835932618	-0.00218022414372514
ENSG00000100448	-0.0108311413709746	-0.00212703624697379
ENSG00000100450	-0.00281191746919296	0.00020647468792022
ENSG00000100453	-0.00337781044952004	0.0125548732539066
ENSG00000100505	-0.00464774046492918	0.000889062307004366
ENSG00000100604	-0.00710241093532053	-0.000308260682194331
ENSG00000100626	-0.0126973914636017	0.00643097616543988
ENSG00000100629	0.008741526705323	-0.00204832875586822
ENSG00000100678	-0.00271133042483535	0.00656775143143201
ENSG00000100918	0.00740011143422291	-0.0279514876897254
ENSG00000100979	-0.00397035071105411	-0.0256074304773107
ENSG00000100985	-0.0273778146356501	-0.000729743925944322
ENSG00000101049	-0.0126679250789479	0.000133136026660861
ENSG00000101074	-0.00868432501539147	0.0020762302193038
ENSG00000101076	-0.00731009572285596	-0.000409563799505786
ENSG00000101098	-0.0178325072192195	0.00392620323540283
ENSG00000101144	-0.0145006009264273	0.01817584464978
ENSG00000101188	-0.00457553821764787	-0.000653772620964471
ENSG00000101198	-0.0053781085660603	-0.0262940973286683
ENSG00000101210	-0.00410807371158811	-0.000425755864136604
ENSG00000101213	-0.0154413537340941	-0.00121966872972646
ENSG00000101276	-0.00881780094656969	-0.00114498231985797
ENSG00000101282	-0.0167465454613838	-0.0144807326665602
ENSG00000101306	-0.00998914503665349	-0.00171633282259806
ENSG00000101333	-0.0100478385243073	0.00141114458357379
ENSG00000101335	-0.0053739150081574	0.0257837059037566
ENSG00000101336	-0.0157892571026454	-0.0013893667426413
ENSG00000101425	-0.00610870609274906	0.000176442118788645
ENSG00000101440	-0.00451321474932429	-0.0116697457412606
ENSG00000101463	-0.0169798929427429	-0.00197012724809739
ENSG00000101470	-0.00665247165613476	-8.87922650643006e-05
ENSG00000101489	-0.00514432582440788	-0.000931212092274232
ENSG00000101542	-0.00475745270319217	0.000835547594274807
ENSG00000101605	-0.00827388520701463	0.0117447514314237
ENSG00000101670	-0.0038809261825816	0.0138875200408994
ENSG00000101825	-0.0292242023788477	0.0109940633412805
ENSG00000101842	-0.0142206557585337	-0.000624244713901743
ENSG00000101938	-0.0067309719998531	0.0124973434699706
ENSG00000101958	-0.00203496085703038	0.0116318263161928
ENSG00000101977	0.0165670562326704	0.00176875647767536
ENSG00000102021	-0.00263843807164149	0.00265817322212469
ENSG00000102053	-0.00814266234257371	0.00865265192679375
ENSG00000102109	-0.00366668424450777	-0.000210457818024044
ENSG00000102174	-0.00954099544200705	-0.00149773736600111
ENSG00000102271	-0.00861116307272133	0.00211191666966446
ENSG00000102290	-0.0117476041697662	0.000582044096112604
ENSG00000102313	-0.0226021129211776	-0.0110247097243469
ENSG00000102383	-0.0150592488010508	-0.00103328810302426
ENSG00000102384	0.00671345826997528	-0.0030375666151247
ENSG00000102445	-0.00632782426460664	6.95621006025649e-05
ENSG00000102452	-0.00941868624665429	0.00171802833633291
ENSG00000102524	-0.00260389836654924	-0.000481085756965363
ENSG00000102678	-0.0039221106367648	-0.000335048020736132
ENSG00000102683	-0.00309163741170064	7.00347373274288e-05
ENSG00000102755	-0.0138162346295232	-0.0130514049556494
ENSG00000102760	-0.00685158801899282	0.0250629362983319
ENSG00000102878	-0.00518240459423876	-0.000949785903736448
ENSG00000102879	-0.00933087875591931	-0.0234879937353375
ENSG00000102886	-0.0148982823254834	-0.000954772936116149
ENSG00000102890	-0.00598262739662823	0.000237939954500013
ENSG00000102924	-0.0153649703876489	-0.00118241096425695
ENSG00000102970	-0.0102930332264836	0.00129154512723677
ENSG00000103021	-0.00659738136633743	-6.19206864750006e-05
ENSG00000103023	-0.00725278944039359	-0.0130060374341009
ENSG00000103056	-0.0133924221040783	-0.000220254358834069
ENSG00000103067	-0.00457951546334104	0.00092234064877159
ENSG00000103089	-0.0120128789189003	0.00676486318451303
ENSG00000103175	0.0139047185665895	-0.0247787132789726
ENSG00000103184	-0.0154520596040555	0.0050873222893036
ENSG00000103196	-0.0112120183655769	-0.0149372440334399
ENSG00000103241	-0.00938418577073004	-0.00773346283544537
ENSG00000103269	-0.00386043009090524	-0.0129293880059516
ENSG00000103310	-0.00875296248335732	-0.00111335584146712
ENSG00000103313	-0.0198133141534142	0.00296001827979147
ENSG00000103355	-0.00251154250221153	-0.000436037021954823
ENSG00000103449	-0.00243673940120278	-0.0130239761736789
ENSG00000103489	-0.0028790710089094	-0.0234970799897714
ENSG00000103522	-0.0222149958461732	-0.00452367125031885
ENSG00000103528	-0.0105104566521153	0.00749770481894185
