	PC1	PC2
ENSG00000106278	-0.0106851856443528	0.00160744630597146
ENSG00000106333	-0.00720939531333572	-0.00166901700708828
ENSG00000106404	-0.00719932671674172	-0.00167850819735367
ENSG00000106443	-0.0138294719166653	0.00457141640654278
ENSG00000106554	-0.0082573928880959	-0.000681119211517692
ENSG00000106560	-0.0113886958453096	-0.00407811786101081
ENSG00000106565	-0.0280847109108697	-0.0073857633268847
ENSG00000106686	-0.0052431292224762	-0.00034815814816851
ENSG00000106689	-0.0195037465487398	0.00568780032966834
ENSG00000106771	0.00693708281753914	0.00615819979163054
ENSG00000106799	0.00854363836442124	-0.0038211975354321
ENSG00000106829	-0.00492692072357102	-0.00170435462455089
ENSG00000107020	-0.00575130023066528	0.00753772230782348
ENSG00000107077	-0.00557225646095425	-0.00532851377879034
ENSG00000107130	0.00815829282439261	-0.00345795050252331
ENSG00000107185	0.00775756850254126	0.00115228004294886
ENSG00000107242	-0.0207541234100603	-0.00159850180697512
ENSG00000107317	-0.0198835983250315	-0.010884077995278
ENSG00000107485	-0.0165083019101501	-0.00136835045718853
ENSG00000107562	-0.0232694884172085	-0.00769235938956326
ENSG00000107719	-0.011028800016883	-0.00441737465329783
ENSG00000107731	-0.0129337758029836	-0.000505400659542987
ENSG00000107738	-0.0141066599939781	-0.00363226481336362
ENSG00000107742	-0.0245155176549187	-0.00651778650237681
ENSG00000107745	-0.00761817203029449	-0.00974865583399765
ENSG00000107789	0.00870223732574578	0.00449427204075014
ENSG00000107796	-0.00776977918199818	-0.00960574293556361
ENSG00000107829	-0.00693874637927075	-0.00192414496899937
ENSG00000107854	0.00841086328506034	0.000536449919815176
ENSG00000107902	-0.00591105618120923	-0.00183477829468729
ENSG00000107984	0.0118068254844921	0.00368396680688684
ENSG00000108055	0.00838657606031471	0.000559344339005241
ENSG00000108094	0.00740680096221923	0.00148293202935365
ENSG00000108106	0.00832137257533968	0.000620808583409712
ENSG00000108309	-0.0097022263458058	-0.00143538631048352
ENSG00000108352	-0.00664513247761363	-8.4677589963653e-05
ENSG00000108375	-0.016011857479091	-0.00183632516522047
ENSG00000108389	0.00686295910229328	0.00199558605403763
ENSG00000108474	-0.00750395911050285	-0.00139134563371426
ENSG00000108515	-0.00826368727711746	-0.000675185788398573
ENSG00000108602	-0.00986191595665238	-0.00340109779050903
ENSG00000108622	-0.0151538993334984	-0.00264508177032688
ENSG00000108798	-0.00464201635800888	-0.000914798842763895
ENSG00000108821	-0.0189354556765825	0.00938458603796655
ENSG00000108823	-0.00847348085359452	0.00163882003414099
ENSG00000108846	-0.00949707696762821	0.000487472394864775
ENSG00000108932	0.0213137085085182	0.00107100737519923
